Time,Value,MEASURE,Description
2013,8496,ERP_F_20,Females - Total (no.)
2014,8537,ERP_F_20,Females - Total (no.)
2015,8576,ERP_F_20,Females - Total (no.)
2016,8616,ERP_F_20,Females - Total (no.)
2011,935,ERP_P_2,Persons - 0-4 years (no.)
2012,926,ERP_P_2,Persons - 0-4 years (no.)
2013,927,ERP_P_2,Persons - 0-4 years (no.)
2014,901,ERP_P_2,Persons - 0-4 years (no.)
2015,898,ERP_P_2,Persons - 0-4 years (no.)
2016,904,ERP_P_2,Persons - 0-4 years (no.)
2011,1173,ERP_P_3,Persons - 5-9 years (no.)
2012,1205,ERP_P_3,Persons - 5-9 years (no.)
2013,1231,ERP_P_3,Persons - 5-9 years (no.)
2014,1273,ERP_P_3,Persons - 5-9 years (no.)
2015,1263,ERP_P_3,Persons - 5-9 years (no.)
2016,1282,ERP_P_3,Persons - 5-9 years (no.)
2011,1082,ERP_P_4,Persons - 10-14 years (no.)
2012,1113,ERP_P_4,Persons - 10-14 years (no.)
2013,1151,ERP_P_4,Persons - 10-14 years (no.)
2014,1162,ERP_P_4,Persons - 10-14 years (no.)
2015,1208,ERP_P_4,Persons - 10-14 years (no.)
2016,1244,ERP_P_4,Persons - 10-14 years (no.)
2011,1063,ERP_P_5,Persons - 15-19 years (no.)
2012,1017,ERP_P_5,Persons - 15-19 years (no.)
2013,998,ERP_P_5,Persons - 15-19 years (no.)
2014,1010,ERP_P_5,Persons - 15-19 years (no.)
2015,1041,ERP_P_5,Persons - 15-19 years (no.)
2016,1073,ERP_P_5,Persons - 15-19 years (no.)
2011,946,ERP_P_6,Persons - 20-24 years (no.)
2012,957,ERP_P_6,Persons - 20-24 years (no.)
2013,938,ERP_P_6,Persons - 20-24 years (no.)
2014,924,ERP_P_6,Persons - 20-24 years (no.)
2015,892,ERP_P_6,Persons - 20-24 years (no.)
2016,867,ERP_P_6,Persons - 20-24 years (no.)
2011,632,ERP_P_7,Persons - 25-29 years (no.)
2012,657,ERP_P_7,Persons - 25-29 years (no.)
2013,664,ERP_P_7,Persons - 25-29 years (no.)
2014,647,ERP_P_7,Persons - 25-29 years (no.)
2015,653,ERP_P_7,Persons - 25-29 years (no.)
2016,635,ERP_P_7,Persons - 25-29 years (no.)
2011,604,ERP_P_8,Persons - 30-34 years (no.)
2012,623,ERP_P_8,Persons - 30-34 years (no.)
2013,680,ERP_P_8,Persons - 30-34 years (no.)
2014,716,ERP_P_8,Persons - 30-34 years (no.)
2015,708,ERP_P_8,Persons - 30-34 years (no.)
2016,679,ERP_P_8,Persons - 30-34 years (no.)
2011,996,ERP_P_9,Persons - 35-39 years (no.)
2012,969,ERP_P_9,Persons - 35-39 years (no.)
2013,952,ERP_P_9,Persons - 35-39 years (no.)
2014,907,ERP_P_9,Persons - 35-39 years (no.)
2015,916,ERP_P_9,Persons - 35-39 years (no.)
2016,894,ERP_P_9,Persons - 35-39 years (no.)
2011,1375,ERP_P_10,Persons - 40-44 years (no.)
2012,1376,ERP_P_10,Persons - 40-44 years (no.)
2013,1324,ERP_P_10,Persons - 40-44 years (no.)
2014,1328,ERP_P_10,Persons - 40-44 years (no.)
2015,1295,ERP_P_10,Persons - 40-44 years (no.)
2016,1265,ERP_P_10,Persons - 40-44 years (no.)
2011,1291,ERP_P_11,Persons - 45-49 years (no.)
2012,1304,ERP_P_11,Persons - 45-49 years (no.)
2013,1355,ERP_P_11,Persons - 45-49 years (no.)
2014,1352,ERP_P_11,Persons - 45-49 years (no.)
2015,1361,ERP_P_11,Persons - 45-49 years (no.)
2016,1420,ERP_P_11,Persons - 45-49 years (no.)
2011,1241,ERP_P_12,Persons - 50-54 years (no.)
2012,1256,ERP_P_12,Persons - 50-54 years (no.)
2013,1271,ERP_P_12,Persons - 50-54 years (no.)
2014,1253,ERP_P_12,Persons - 50-54 years (no.)
2015,1275,ERP_P_12,Persons - 50-54 years (no.)
2016,1273,ERP_P_12,Persons - 50-54 years (no.)
2011,1034,ERP_P_13,Persons - 55-59 years (no.)
2012,1041,ERP_P_13,Persons - 55-59 years (no.)
2013,1035,ERP_P_13,Persons - 55-59 years (no.)
2014,1069,ERP_P_13,Persons - 55-59 years (no.)
2015,1104,ERP_P_13,Persons - 55-59 years (no.)
2016,1141,ERP_P_13,Persons - 55-59 years (no.)
2011,934,ERP_P_14,Persons - 60-64 years (no.)
2012,909,ERP_P_14,Persons - 60-64 years (no.)
2013,906,ERP_P_14,Persons - 60-64 years (no.)
2014,929,ERP_P_14,Persons - 60-64 years (no.)
2015,925,ERP_P_14,Persons - 60-64 years (no.)
2016,916,ERP_P_14,Persons - 60-64 years (no.)
2011,753,ERP_P_15,Persons - 65-69 years (no.)
2012,809,ERP_P_15,Persons - 65-69 years (no.)
2013,845,ERP_P_15,Persons - 65-69 years (no.)
2014,838,ERP_P_15,Persons - 65-69 years (no.)
2015,836,ERP_P_15,Persons - 65-69 years (no.)
2016,830,ERP_P_15,Persons - 65-69 years (no.)
2011,552,ERP_P_16,Persons - 70-74 years (no.)
2012,556,ERP_P_16,Persons - 70-74 years (no.)
2013,566,ERP_P_16,Persons - 70-74 years (no.)
2014,603,ERP_P_16,Persons - 70-74 years (no.)
2015,628,ERP_P_16,Persons - 70-74 years (no.)
2016,668,ERP_P_16,Persons - 70-74 years (no.)
2011,405,ERP_P_17,Persons - 75-79 years (no.)
2012,441,ERP_P_17,Persons - 75-79 years (no.)
2013,462,ERP_P_17,Persons - 75-79 years (no.)
2014,472,ERP_P_17,Persons - 75-79 years (no.)
2015,503,ERP_P_17,Persons - 75-79 years (no.)
2016,512,ERP_P_17,Persons - 75-79 years (no.)
2011,458,ERP_P_18,Persons - 80-84 years (no.)
2012,440,ERP_P_18,Persons - 80-84 years (no.)
2013,426,ERP_P_18,Persons - 80-84 years (no.)
2014,421,ERP_P_18,Persons - 80-84 years (no.)
2015,400,ERP_P_18,Persons - 80-84 years (no.)
2016,402,ERP_P_18,Persons - 80-84 years (no.)
2011,613,ERP_P_19,Persons - 85 and over (no.)
2012,618,ERP_P_19,Persons - 85 and over (no.)
2013,637,ERP_P_19,Persons - 85 and over (no.)
2014,668,ERP_P_19,Persons - 85 and over (no.)
2015,681,ERP_P_19,Persons - 85 and over (no.)
2016,696,ERP_P_19,Persons - 85 and over (no.)
2011,16087,ERP_P_20,Persons - Total (no.)
2012,16217,ERP_P_20,Persons - Total (no.)
2013,16368,ERP_P_20,Persons - Total (no.)
2014,16473,ERP_P_20,Persons - Total (no.)
2015,16587,ERP_P_20,Persons - Total (no.)
2016,16701,ERP_P_20,Persons - Total (no.)
2017,16742,ERP_P_20,Persons - Total (no.)
2011,62.9,ERP_18,Working Age Population (aged 15-64 years)
2012,62.3,ERP_18,Working Age Population (aged 15-64 years)
2013,61.8,ERP_18,Working Age Population (aged 15-64 years)
2014,61.5,ERP_18,Working Age Population (aged 15-64 years)
2015,61.3,ERP_18,Working Age Population (aged 15-64 years)
2016,60.9,ERP_18,Working Age Population (aged 15-64 years)
2016,41.5,ERP_19,Median Age - Males (years)
2016,44.5,ERP_22,Median Age - Females (years)
2016,43.2,ERP_23,Median Age - Persons (years)
2016,2977.9,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.1,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.1,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,1.8,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.7,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,8.3,CENSUS_5,Born in North-West Europe (%)
2016,8,CENSUS_5,Born in North-West Europe (%)
2011,5.8,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,5.5,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,1.3,CENSUS_7,Born in North Africa and the Middle East (%)
2016,1.4,CENSUS_7,Born in North Africa and the Middle East (%)
2011,1.5,CENSUS_8,Born in South-East Asia (%)
2016,1.8,CENSUS_8,Born in South-East Asia (%)
2011,2.4,CENSUS_9,Born in North-East Asia (%)
2016,3.7,CENSUS_9,Born in North-East Asia (%)
2011,1.4,CENSUS_10,Born in Southern and Central Asia (%)
2016,1.5,CENSUS_10,Born in Southern and Central Asia (%)
2011,1.5,CENSUS_11,Born in Americas (%)
2016,1.6,CENSUS_11,Born in Americas (%)
2011,2.4,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,2,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,26.3,CENSUS_13,Total born overseas (%)
2016,27.3,CENSUS_13,Total born overseas (%)
2016,1.6,CENSUS_15,Buddhism (%)
2016,47.4,CENSUS_16,Christianity (%)
2016,1,CENSUS_17,Hinduism (%)
2016,0.4,CENSUS_18,Islam (%)
2016,8.4,CENSUS_19,Judaism (%)
2016,0.4,CENSUS_20,Other Religions (%)
2016,32,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,8.8,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,17.5,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,14.8,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,9.9,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,12.6,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,68.8,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,70.4,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,3.9,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,2.3,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,87.5,CENSUS_29,Australian citizen (%)
2016,85.8,CENSUS_29,Australian citizen (%)
2011,8,CENSUS_30,Not an Australian citizen (%)
2016,8.7,CENSUS_30,Not an Australian citizen (%)
2011,4.4,CENSUS_31,Australian Citizenship - Not stated (%)
2016,5.5,CENSUS_31,Australian Citizenship - Not stated (%)
2011,18.2,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,19.8,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,1219,CABEE_2,Number of non-employing businesses (no.)
2014,1221,CABEE_2,Number of non-employing businesses (no.)
2015,1245,CABEE_2,Number of non-employing businesses (no.)
2016,1234,CABEE_2,Number of non-employing businesses (no.)
2017,1284,CABEE_2,Number of non-employing businesses (no.)
2013,507,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,500,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,499,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,501,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,503,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,87,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,89,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,79,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,77,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,88,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,8,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,9,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,15,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,16,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,12,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,1823,CABEE_5,Total number of businesses (no.)
2014,1822,CABEE_5,Total number of businesses (no.)
2015,1836,CABEE_5,Total number of businesses (no.)
2016,1832,CABEE_5,Total number of businesses (no.)
2017,1898,CABEE_5,Total number of businesses (no.)
2014,168,CABEE_7,Number of non employing business entries (no.)
2015,184,CABEE_7,Number of non employing business entries (no.)
2016,169,CABEE_7,Number of non employing business entries (no.)
2017,196,CABEE_7,Number of non employing business entries (no.)
2014,42,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,42,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,48,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,57,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,6,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,9,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,221,CABEE_10,Total number of business entries (no.)
2015,234,CABEE_10,Total number of business entries (no.)
2016,226,CABEE_10,Total number of business entries (no.)
2017,260,CABEE_10,Total number of business entries (no.)
2014,183,CABEE_12,Number of non employing business exits (no.)
2015,167,CABEE_12,Number of non employing business exits (no.)
2016,210,CABEE_12,Number of non employing business exits (no.)
2017,164,CABEE_12,Number of non employing business exits (no.)
2014,41,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,40,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,33,CABEE_13,Number of employing business exits: 1-4 employees (no.)
