Time,Value,MEASURE,Description
2015,339,ERP_M_17,Males - 75-79 years (no.)
2016,335,ERP_M_17,Males - 75-79 years (no.)
2011,228,ERP_M_18,Males - 80-84 years (no.)
2012,229,ERP_M_18,Males - 80-84 years (no.)
2013,215,ERP_M_18,Males - 80-84 years (no.)
2014,223,ERP_M_18,Males - 80-84 years (no.)
2015,212,ERP_M_18,Males - 80-84 years (no.)
2016,213,ERP_M_18,Males - 80-84 years (no.)
2011,140,ERP_M_19,Males - 85 and over (no.)
2012,150,ERP_M_19,Males - 85 and over (no.)
2013,161,ERP_M_19,Males - 85 and over (no.)
2014,170,ERP_M_19,Males - 85 and over (no.)
2015,190,ERP_M_19,Males - 85 and over (no.)
2016,203,ERP_M_19,Males - 85 and over (no.)
2011,10456,ERP_M_20,Males - Total (no.)
2012,10511,ERP_M_20,Males - Total (no.)
2013,10603,ERP_M_20,Males - Total (no.)
2014,10770,ERP_M_20,Males - Total (no.)
2015,10975,ERP_M_20,Males - Total (no.)
2016,11224,ERP_M_20,Males - Total (no.)
2011,626,ERP_F_2,Females - 0-4 years (no.)
2012,646,ERP_F_2,Females - 0-4 years (no.)
2013,665,ERP_F_2,Females - 0-4 years (no.)
2014,694,ERP_F_2,Females - 0-4 years (no.)
2015,735,ERP_F_2,Females - 0-4 years (no.)
2016,786,ERP_F_2,Females - 0-4 years (no.)
2011,545,ERP_F_3,Females - 5-9 years (no.)
2012,548,ERP_F_3,Females - 5-9 years (no.)
2013,570,ERP_F_3,Females - 5-9 years (no.)
2014,579,ERP_F_3,Females - 5-9 years (no.)
2015,581,ERP_F_3,Females - 5-9 years (no.)
2016,604,ERP_F_3,Females - 5-9 years (no.)
2011,561,ERP_F_4,Females - 10-14 years (no.)
2012,541,ERP_F_4,Females - 10-14 years (no.)
2013,519,ERP_F_4,Females - 10-14 years (no.)
2014,510,ERP_F_4,Females - 10-14 years (no.)
2015,509,ERP_F_4,Females - 10-14 years (no.)
2016,504,ERP_F_4,Females - 10-14 years (no.)
2011,611,ERP_F_5,Females - 15-19 years (no.)
2012,578,ERP_F_5,Females - 15-19 years (no.)
2013,556,ERP_F_5,Females - 15-19 years (no.)
2014,551,ERP_F_5,Females - 15-19 years (no.)
2015,557,ERP_F_5,Females - 15-19 years (no.)
2016,566,ERP_F_5,Females - 15-19 years (no.)
2011,738,ERP_F_6,Females - 20-24 years (no.)
2012,752,ERP_F_6,Females - 20-24 years (no.)
2013,753,ERP_F_6,Females - 20-24 years (no.)
2014,741,ERP_F_6,Females - 20-24 years (no.)
2015,732,ERP_F_6,Females - 20-24 years (no.)
2016,710,ERP_F_6,Females - 20-24 years (no.)
2011,831,ERP_F_7,Females - 25-29 years (no.)
2012,853,ERP_F_7,Females - 25-29 years (no.)
2013,869,ERP_F_7,Females - 25-29 years (no.)
2014,893,ERP_F_7,Females - 25-29 years (no.)
2015,917,ERP_F_7,Females - 25-29 years (no.)
2016,917,ERP_F_7,Females - 25-29 years (no.)
2011,846,ERP_F_8,Females - 30-34 years (no.)
2012,843,ERP_F_8,Females - 30-34 years (no.)
2013,838,ERP_F_8,Females - 30-34 years (no.)
2014,864,ERP_F_8,Females - 30-34 years (no.)
2015,917,ERP_F_8,Females - 30-34 years (no.)
2016,951,ERP_F_8,Females - 30-34 years (no.)
2011,702,ERP_F_9,Females - 35-39 years (no.)
2012,734,ERP_F_9,Females - 35-39 years (no.)
2013,766,ERP_F_9,Females - 35-39 years (no.)
2014,798,ERP_F_9,Females - 35-39 years (no.)
2015,808,ERP_F_9,Females - 35-39 years (no.)
2016,862,ERP_F_9,Females - 35-39 years (no.)
2011,730,ERP_F_10,Females - 40-44 years (no.)
2012,732,ERP_F_10,Females - 40-44 years (no.)
2013,729,ERP_F_10,Females - 40-44 years (no.)
2014,723,ERP_F_10,Females - 40-44 years (no.)
2015,723,ERP_F_10,Females - 40-44 years (no.)
2016,725,ERP_F_10,Females - 40-44 years (no.)
2011,708,ERP_F_11,Females - 45-49 years (no.)
2012,688,ERP_F_11,Females - 45-49 years (no.)
2013,662,ERP_F_11,Females - 45-49 years (no.)
2014,694,ERP_F_11,Females - 45-49 years (no.)
2015,712,ERP_F_11,Females - 45-49 years (no.)
2016,731,ERP_F_11,Females - 45-49 years (no.)
2011,730,ERP_F_12,Females - 50-54 years (no.)
2012,723,ERP_F_12,Females - 50-54 years (no.)
2013,734,ERP_F_12,Females - 50-54 years (no.)
2014,713,ERP_F_12,Females - 50-54 years (no.)
2015,700,ERP_F_12,Females - 50-54 years (no.)
2016,716,ERP_F_12,Females - 50-54 years (no.)
2011,756,ERP_F_13,Females - 55-59 years (no.)
2012,744,ERP_F_13,Females - 55-59 years (no.)
2013,740,ERP_F_13,Females - 55-59 years (no.)
2014,736,ERP_F_13,Females - 55-59 years (no.)
2015,754,ERP_F_13,Females - 55-59 years (no.)
2016,740,ERP_F_13,Females - 55-59 years (no.)
2011,691,ERP_F_14,Females - 60-64 years (no.)
2012,701,ERP_F_14,Females - 60-64 years (no.)
2013,710,ERP_F_14,Females - 60-64 years (no.)
2014,720,ERP_F_14,Females - 60-64 years (no.)
2015,720,ERP_F_14,Females - 60-64 years (no.)
2016,721,ERP_F_14,Females - 60-64 years (no.)
2011,547,ERP_F_15,Females - 65-69 years (no.)
2012,590,ERP_F_15,Females - 65-69 years (no.)
2013,605,ERP_F_15,Females - 65-69 years (no.)
2014,622,ERP_F_15,Females - 65-69 years (no.)
2015,632,ERP_F_15,Females - 65-69 years (no.)
2016,668,ERP_F_15,Females - 65-69 years (no.)
2011,455,ERP_F_16,Females - 70-74 years (no.)
2012,457,ERP_F_16,Females - 70-74 years (no.)
2013,460,ERP_F_16,Females - 70-74 years (no.)
2014,468,ERP_F_16,Females - 70-74 years (no.)
2015,482,ERP_F_16,Females - 70-74 years (no.)
2016,478,ERP_F_16,Females - 70-74 years (no.)
2011,337,ERP_F_17,Females - 75-79 years (no.)
2012,344,ERP_F_17,Females - 75-79 years (no.)
2013,368,ERP_F_17,Females - 75-79 years (no.)
2014,388,ERP_F_17,Females - 75-79 years (no.)
2015,403,ERP_F_17,Females - 75-79 years (no.)
2016,389,ERP_F_17,Females - 75-79 years (no.)
2011,250,ERP_F_18,Females - 80-84 years (no.)
2012,240,ERP_F_18,Females - 80-84 years (no.)
2013,246,ERP_F_18,Females - 80-84 years (no.)
2014,265,ERP_F_18,Females - 80-84 years (no.)
2015,265,ERP_F_18,Females - 80-84 years (no.)
2016,299,ERP_F_18,Females - 80-84 years (no.)
2011,341,ERP_F_19,Females - 85 and over (no.)
2012,351,ERP_F_19,Females - 85 and over (no.)
2013,357,ERP_F_19,Females - 85 and over (no.)
2014,342,ERP_F_19,Females - 85 and over (no.)
2015,344,ERP_F_19,Females - 85 and over (no.)
2016,345,ERP_F_19,Females - 85 and over (no.)
2011,11005,ERP_F_20,Females - Total (no.)
2012,11065,ERP_F_20,Females - Total (no.)
2013,11147,ERP_F_20,Females - Total (no.)
2014,11301,ERP_F_20,Females - Total (no.)
2015,11491,ERP_F_20,Females - Total (no.)
2016,11712,ERP_F_20,Females - Total (no.)
2011,1314,ERP_P_2,Persons - 0-4 years (no.)
2012,1351,ERP_P_2,Persons - 0-4 years (no.)
2013,1382,ERP_P_2,Persons - 0-4 years (no.)
2014,1428,ERP_P_2,Persons - 0-4 years (no.)
2015,1498,ERP_P_2,Persons - 0-4 years (no.)
2016,1602,ERP_P_2,Persons - 0-4 years (no.)
2011,1140,ERP_P_3,Persons - 5-9 years (no.)
2012,1143,ERP_P_3,Persons - 5-9 years (no.)
2013,1172,ERP_P_3,Persons - 5-9 years (no.)
2014,1207,ERP_P_3,Persons - 5-9 years (no.)
2015,1245,ERP_P_3,Persons - 5-9 years (no.)
2016,1290,ERP_P_3,Persons - 5-9 years (no.)
2011,1106,ERP_P_4,Persons - 10-14 years (no.)
2012,1093,ERP_P_4,Persons - 10-14 years (no.)
2013,1089,ERP_P_4,Persons - 10-14 years (no.)
2014,1082,ERP_P_4,Persons - 10-14 years (no.)
2015,1084,ERP_P_4,Persons - 10-14 years (no.)
2016,1091,ERP_P_4,Persons - 10-14 years (no.)
2011,1226,ERP_P_5,Persons - 15-19 years (no.)
2012,1169,ERP_P_5,Persons - 15-19 years (no.)
2013,1129,ERP_P_5,Persons - 15-19 years (no.)
2014,1113,ERP_P_5,Persons - 15-19 years (no.)
2015,1121,ERP_P_5,Persons - 15-19 years (no.)
2016,1106,ERP_P_5,Persons - 15-19 years (no.)
2011,1484,ERP_P_6,Persons - 20-24 years (no.)
2012,1492,ERP_P_6,Persons - 20-24 years (no.)
2013,1489,ERP_P_6,Persons - 20-24 years (no.)
2014,1470,ERP_P_6,Persons - 20-24 years (no.)
2015,1432,ERP_P_6,Persons - 20-24 years (no.)
2016,1439,ERP_P_6,Persons - 20-24 years (no.)
2011,1692,ERP_P_7,Persons - 25-29 years (no.)
2012,1710,ERP_P_7,Persons - 25-29 years (no.)
2013,1723,ERP_P_7,Persons - 25-29 years (no.)
2014,1791,ERP_P_7,Persons - 25-29 years (no.)
2015,1830,ERP_P_7,Persons - 25-29 years (no.)
2016,1824,ERP_P_7,Persons - 25-29 years (no.)
2011,1615,ERP_P_8,Persons - 30-34 years (no.)
2012,1636,ERP_P_8,Persons - 30-34 years (no.)
2013,1660,ERP_P_8,Persons - 30-34 years (no.)
2014,1730,ERP_P_8,Persons - 30-34 years (no.)
2015,1849,ERP_P_8,Persons - 30-34 years (no.)
2016,1952,ERP_P_8,Persons - 30-34 years (no.)
2011,1526,ERP_P_9,Persons - 35-39 years (no.)
2012,1530,ERP_P_9,Persons - 35-39 years (no.)
2013,1569,ERP_P_9,Persons - 35-39 years (no.)
2014,1570,ERP_P_9,Persons - 35-39 years (no.)
2015,1575,ERP_P_9,Persons - 35-39 years (no.)
2016,1645,ERP_P_9,Persons - 35-39 years (no.)
2011,1410,ERP_P_10,Persons - 40-44 years (no.)
2012,1449,ERP_P_10,Persons - 40-44 years (no.)
2013,1466,ERP_P_10,Persons - 40-44 years (no.)
2014,1499,ERP_P_10,Persons - 40-44 years (no.)
2015,1530,ERP_P_10,Persons - 40-44 years (no.)
2016,1540,ERP_P_10,Persons - 40-44 years (no.)
2011,1402,ERP_P_11,Persons - 45-49 years (no.)
2012,1367,ERP_P_11,Persons - 45-49 years (no.)
2013,1328,ERP_P_11,Persons - 45-49 years (no.)
2014,1356,ERP_P_11,Persons - 45-49 years (no.)
2015,1383,ERP_P_11,Persons - 45-49 years (no.)
2016,1433,ERP_P_11,Persons - 45-49 years (no.)
2011,1365,ERP_P_12,Persons - 50-54 years (no.)
2012,1369,ERP_P_12,Persons - 50-54 years (no.)
2013,1394,ERP_P_12,Persons - 50-54 years (no.)
2014,1370,ERP_P_12,Persons - 50-54 years (no.)
2015,1358,ERP_P_12,Persons - 50-54 years (no.)
2016,1342,ERP_P_12,Persons - 50-54 years (no.)
2011,1422,ERP_P_13,Persons - 55-59 years (no.)
2012,1382,ERP_P_13,Persons - 55-59 years (no.)
2013,1349,ERP_P_13,Persons - 55-59 years (no.)
2014,1348,ERP_P_13,Persons - 55-59 years (no.)
2015,1356,ERP_P_13,Persons - 55-59 years (no.)
2016,1370,ERP_P_13,Persons - 55-59 years (no.)
2011,1337,ERP_P_14,Persons - 60-64 years (no.)
2012,1363,ERP_P_14,Persons - 60-64 years (no.)
2013,1364,ERP_P_14,Persons - 60-64 years (no.)
2014,1363,ERP_P_14,Persons - 60-64 years (no.)
2015,1364,ERP_P_14,Persons - 60-64 years (no.)
2016,1346,ERP_P_14,Persons - 60-64 years (no.)
2011,1018,ERP_P_15,Persons - 65-69 years (no.)
2012,1077,ERP_P_15,Persons - 65-69 years (no.)
2013,1133,ERP_P_15,Persons - 65-69 years (no.)
2014,1179,ERP_P_15,Persons - 65-69 years (no.)
2015,1195,ERP_P_15,Persons - 65-69 years (no.)
2016,1266,ERP_P_15,Persons - 65-69 years (no.)
2011,858,ERP_P_16,Persons - 70-74 years (no.)
2012,872,ERP_P_16,Persons - 70-74 years (no.)
2013,863,ERP_P_16,Persons - 70-74 years (no.)
2014,864,ERP_P_16,Persons - 70-74 years (no.)
2015,893,ERP_P_16,Persons - 70-74 years (no.)
2016,906,ERP_P_16,Persons - 70-74 years (no.)
2011,587,ERP_P_17,Persons - 75-79 years (no.)
2012,603,ERP_P_17,Persons - 75-79 years (no.)
2013,661,ERP_P_17,Persons - 75-79 years (no.)
2014,701,ERP_P_17,Persons - 75-79 years (no.)
2015,742,ERP_P_17,Persons - 75-79 years (no.)
2016,724,ERP_P_17,Persons - 75-79 years (no.)
2011,478,ERP_P_18,Persons - 80-84 years (no.)
2012,469,ERP_P_18,Persons - 80-84 years (no.)
2013,461,ERP_P_18,Persons - 80-84 years (no.)
2014,488,ERP_P_18,Persons - 80-84 years (no.)
2015,477,ERP_P_18,Persons - 80-84 years (no.)
2016,512,ERP_P_18,Persons - 80-84 years (no.)
2011,481,ERP_P_19,Persons - 85 and over (no.)
2012,501,ERP_P_19,Persons - 85 and over (no.)
2013,518,ERP_P_19,Persons - 85 and over (no.)
2014,512,ERP_P_19,Persons - 85 and over (no.)
2015,534,ERP_P_19,Persons - 85 and over (no.)
2016,548,ERP_P_19,Persons - 85 and over (no.)
2011,21461,ERP_P_20,Persons - Total (no.)
2012,21576,ERP_P_20,Persons - Total (no.)
2013,21750,ERP_P_20,Persons - Total (no.)
2014,22071,ERP_P_20,Persons - Total (no.)
2015,22466,ERP_P_20,Persons - Total (no.)
2016,22936,ERP_P_20,Persons - Total (no.)
2017,23268,ERP_P_20,Persons - Total (no.)
2011,67.5,ERP_18,Working Age Population (aged 15-64 years)
2012,67.1,ERP_18,Working Age Population (aged 15-64 years)
2013,66.5,ERP_18,Working Age Population (aged 15-64 years)
2014,66.2,ERP_18,Working Age Population (aged 15-64 years)
2015,65.9,ERP_18,Working Age Population (aged 15-64 years)
2016,65.4,ERP_18,Working Age Population (aged 15-64 years)
2016,37.1,ERP_19,Median Age - Males (years)
2016,39.7,ERP_22,Median Age - Females (years)
2016,38.4,ERP_23,Median Age - Persons (years)
2016,2036.4,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.6,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.7,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,1.5,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.5,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,9.7,CENSUS_5,Born in North-West Europe (%)
2016,8,CENSUS_5,Born in North-West Europe (%)
2011,2.5,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,2.1,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,0.7,CENSUS_7,Born in North Africa and the Middle East (%)
2016,0.8,CENSUS_7,Born in North Africa and the Middle East (%)
2011,2.4,CENSUS_8,Born in South-East Asia (%)
2016,3,CENSUS_8,Born in South-East Asia (%)
2011,1.7,CENSUS_9,Born in North-East Asia (%)
2016,3.3,CENSUS_9,Born in North-East Asia (%)
2011,2.5,CENSUS_10,Born in Southern and Central Asia (%)
2016,3.7,CENSUS_10,Born in Southern and Central Asia (%)
2011,0.8,CENSUS_11,Born in Americas (%)
2016,0.8,CENSUS_11,Born in Americas (%)
2011,0.8,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,0.9,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,22.5,CENSUS_13,Total born overseas (%)
2016,24,CENSUS_13,Total born overseas (%)
2016,2.3,CENSUS_15,Buddhism (%)
2016,45.5,CENSUS_16,Christianity (%)
2016,2.1,CENSUS_17,Hinduism (%)
2016,0.8,CENSUS_18,Islam (%)
2016,0.1,CENSUS_19,Judaism (%)
2016,0.9,CENSUS_20,Other Religions (%)
2016,39.6,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,8.7,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,10.6,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,10.6,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,11.2,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,16,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,72.4,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,69.3,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,5.7,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,4.1,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,88.3,CENSUS_29,Australian citizen (%)
2016,85.2,CENSUS_29,Australian citizen (%)
2011,7.7,CENSUS_30,Not an Australian citizen (%)
2016,9.1,CENSUS_30,Not an Australian citizen (%)
2011,4,CENSUS_31,Australian Citizenship - Not stated (%)
2016,5.7,CENSUS_31,Australian Citizenship - Not stated (%)
2011,13,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,16.5,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,880,CABEE_2,Number of non-employing businesses (no.)
2014,859,CABEE_2,Number of non-employing businesses (no.)
2015,854,CABEE_2,Number of non-employing businesses (no.)
2016,906,CABEE_2,Number of non-employing businesses (no.)
2017,923,CABEE_2,Number of non-employing businesses (no.)
2013,500,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,509,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,487,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,462,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,461,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,146,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,151,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,153,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,146,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,153,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,40,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,37,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,35,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,31,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,36,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,1568,CABEE_5,Total number of businesses (no.)
2014,1555,CABEE_5,Total number of businesses (no.)
2015,1528,CABEE_5,Total number of businesses (no.)
2016,1553,CABEE_5,Total number of businesses (no.)
2017,1569,CABEE_5,Total number of businesses (no.)
2014,111,CABEE_7,Number of non employing business entries (no.)
2015,120,CABEE_7,Number of non employing business entries (no.)
2016,149,CABEE_7,Number of non employing business entries (no.)
2017,155,CABEE_7,Number of non employing business entries (no.)
2014,75,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,54,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,51,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,64,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,7,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2016,5,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,193,CABEE_10,Total number of business entries (no.)
2015,173,CABEE_10,Total number of business entries (no.)
2016,211,CABEE_10,Total number of business entries (no.)
2017,216,CABEE_10,Total number of business entries (no.)
2014,127,CABEE_12,Number of non employing business exits (no.)
2015,148,CABEE_12,Number of non employing business exits (no.)
2016,137,CABEE_12,Number of non employing business exits (no.)
2017,146,CABEE_12,Number of non employing business exits (no.)
2014,52,CABEE_13,Number of employing business exits: 1-4 employees (no.)
