Time,Value,MEASURE,Description
2013,343,ERP_M_2,Males - 0-4 years (no.)
2014,368,ERP_M_2,Males - 0-4 years (no.)
2015,374,ERP_M_2,Males - 0-4 years (no.)
2016,387,ERP_M_2,Males - 0-4 years (no.)
2011,326,ERP_M_3,Males - 5-9 years (no.)
2012,340,ERP_M_3,Males - 5-9 years (no.)
2013,332,ERP_M_3,Males - 5-9 years (no.)
2014,326,ERP_M_3,Males - 5-9 years (no.)
2015,358,ERP_M_3,Males - 5-9 years (no.)
2016,380,ERP_M_3,Males - 5-9 years (no.)
2011,304,ERP_M_4,Males - 10-14 years (no.)
2012,304,ERP_M_4,Males - 10-14 years (no.)
2013,314,ERP_M_4,Males - 10-14 years (no.)
2014,339,ERP_M_4,Males - 10-14 years (no.)
2015,341,ERP_M_4,Males - 10-14 years (no.)
2016,349,ERP_M_4,Males - 10-14 years (no.)
2011,350,ERP_M_5,Males - 15-19 years (no.)
2012,351,ERP_M_5,Males - 15-19 years (no.)
2013,372,ERP_M_5,Males - 15-19 years (no.)
2014,362,ERP_M_5,Males - 15-19 years (no.)
2015,352,ERP_M_5,Males - 15-19 years (no.)
2016,355,ERP_M_5,Males - 15-19 years (no.)
2011,405,ERP_M_6,Males - 20-24 years (no.)
2012,419,ERP_M_6,Males - 20-24 years (no.)
2013,416,ERP_M_6,Males - 20-24 years (no.)
2014,413,ERP_M_6,Males - 20-24 years (no.)
2015,415,ERP_M_6,Males - 20-24 years (no.)
2016,410,ERP_M_6,Males - 20-24 years (no.)
2011,398,ERP_M_7,Males - 25-29 years (no.)
2012,410,ERP_M_7,Males - 25-29 years (no.)
2013,411,ERP_M_7,Males - 25-29 years (no.)
2014,419,ERP_M_7,Males - 25-29 years (no.)
2015,448,ERP_M_7,Males - 25-29 years (no.)
2016,489,ERP_M_7,Males - 25-29 years (no.)
2011,382,ERP_M_8,Males - 30-34 years (no.)
2012,418,ERP_M_8,Males - 30-34 years (no.)
2013,437,ERP_M_8,Males - 30-34 years (no.)
2014,452,ERP_M_8,Males - 30-34 years (no.)
2015,464,ERP_M_8,Males - 30-34 years (no.)
2016,474,ERP_M_8,Males - 30-34 years (no.)
2011,473,ERP_M_9,Males - 35-39 years (no.)
2012,464,ERP_M_9,Males - 35-39 years (no.)
2013,435,ERP_M_9,Males - 35-39 years (no.)
2014,434,ERP_M_9,Males - 35-39 years (no.)
2015,435,ERP_M_9,Males - 35-39 years (no.)
2016,459,ERP_M_9,Males - 35-39 years (no.)
2011,443,ERP_M_10,Males - 40-44 years (no.)
2012,450,ERP_M_10,Males - 40-44 years (no.)
2013,491,ERP_M_10,Males - 40-44 years (no.)
2014,512,ERP_M_10,Males - 40-44 years (no.)
2015,510,ERP_M_10,Males - 40-44 years (no.)
2016,509,ERP_M_10,Males - 40-44 years (no.)
2011,422,ERP_M_11,Males - 45-49 years (no.)
2012,442,ERP_M_11,Males - 45-49 years (no.)
2013,428,ERP_M_11,Males - 45-49 years (no.)
2014,429,ERP_M_11,Males - 45-49 years (no.)
2015,475,ERP_M_11,Males - 45-49 years (no.)
2016,496,ERP_M_11,Males - 45-49 years (no.)
2011,402,ERP_M_12,Males - 50-54 years (no.)
2012,424,ERP_M_12,Males - 50-54 years (no.)
2013,431,ERP_M_12,Males - 50-54 years (no.)
2014,446,ERP_M_12,Males - 50-54 years (no.)
2015,444,ERP_M_12,Males - 50-54 years (no.)
2016,442,ERP_M_12,Males - 50-54 years (no.)
2011,366,ERP_M_13,Males - 55-59 years (no.)
2012,374,ERP_M_13,Males - 55-59 years (no.)
2013,379,ERP_M_13,Males - 55-59 years (no.)
2014,394,ERP_M_13,Males - 55-59 years (no.)
2015,410,ERP_M_13,Males - 55-59 years (no.)
2016,424,ERP_M_13,Males - 55-59 years (no.)
2011,335,ERP_M_14,Males - 60-64 years (no.)
2012,323,ERP_M_14,Males - 60-64 years (no.)
2013,337,ERP_M_14,Males - 60-64 years (no.)
2014,342,ERP_M_14,Males - 60-64 years (no.)
2015,330,ERP_M_14,Males - 60-64 years (no.)
2016,336,ERP_M_14,Males - 60-64 years (no.)
2011,286,ERP_M_15,Males - 65-69 years (no.)
2012,310,ERP_M_15,Males - 65-69 years (no.)
2013,312,ERP_M_15,Males - 65-69 years (no.)
2014,310,ERP_M_15,Males - 65-69 years (no.)
2015,315,ERP_M_15,Males - 65-69 years (no.)
2016,316,ERP_M_15,Males - 65-69 years (no.)
2011,205,ERP_M_16,Males - 70-74 years (no.)
2012,228,ERP_M_16,Males - 70-74 years (no.)
2013,228,ERP_M_16,Males - 70-74 years (no.)
2014,240,ERP_M_16,Males - 70-74 years (no.)
2015,251,ERP_M_16,Males - 70-74 years (no.)
2016,266,ERP_M_16,Males - 70-74 years (no.)
2011,193,ERP_M_17,Males - 75-79 years (no.)
2012,185,ERP_M_17,Males - 75-79 years (no.)
2013,189,ERP_M_17,Males - 75-79 years (no.)
2014,192,ERP_M_17,Males - 75-79 years (no.)
2015,209,ERP_M_17,Males - 75-79 years (no.)
2016,209,ERP_M_17,Males - 75-79 years (no.)
2011,139,ERP_M_18,Males - 80-84 years (no.)
2012,152,ERP_M_18,Males - 80-84 years (no.)
2013,164,ERP_M_18,Males - 80-84 years (no.)
2014,174,ERP_M_18,Males - 80-84 years (no.)
2015,158,ERP_M_18,Males - 80-84 years (no.)
2016,163,ERP_M_18,Males - 80-84 years (no.)
2011,128,ERP_M_19,Males - 85 and over (no.)
2012,128,ERP_M_19,Males - 85 and over (no.)
2013,132,ERP_M_19,Males - 85 and over (no.)
2014,139,ERP_M_19,Males - 85 and over (no.)
2015,158,ERP_M_19,Males - 85 and over (no.)
2016,171,ERP_M_19,Males - 85 and over (no.)
2011,5863,ERP_M_20,Males - Total (no.)
2012,6048,ERP_M_20,Males - Total (no.)
2013,6151,ERP_M_20,Males - Total (no.)
2014,6291,ERP_M_20,Males - Total (no.)
2015,6447,ERP_M_20,Males - Total (no.)
2016,6635,ERP_M_20,Males - Total (no.)
2011,308,ERP_F_2,Females - 0-4 years (no.)
2012,320,ERP_F_2,Females - 0-4 years (no.)
2013,337,ERP_F_2,Females - 0-4 years (no.)
2014,352,ERP_F_2,Females - 0-4 years (no.)
2015,360,ERP_F_2,Females - 0-4 years (no.)
2016,369,ERP_F_2,Females - 0-4 years (no.)
2011,337,ERP_F_3,Females - 5-9 years (no.)
2012,355,ERP_F_3,Females - 5-9 years (no.)
2013,354,ERP_F_3,Females - 5-9 years (no.)
2014,346,ERP_F_3,Females - 5-9 years (no.)
2015,354,ERP_F_3,Females - 5-9 years (no.)
2016,382,ERP_F_3,Females - 5-9 years (no.)
2011,279,ERP_F_4,Females - 10-14 years (no.)
2012,301,ERP_F_4,Females - 10-14 years (no.)
2013,326,ERP_F_4,Females - 10-14 years (no.)
2014,354,ERP_F_4,Females - 10-14 years (no.)
2015,378,ERP_F_4,Females - 10-14 years (no.)
2016,375,ERP_F_4,Females - 10-14 years (no.)
2011,361,ERP_F_5,Females - 15-19 years (no.)
2012,361,ERP_F_5,Females - 15-19 years (no.)
2013,349,ERP_F_5,Females - 15-19 years (no.)
2014,345,ERP_F_5,Females - 15-19 years (no.)
2015,345,ERP_F_5,Females - 15-19 years (no.)
2016,354,ERP_F_5,Females - 15-19 years (no.)
2011,400,ERP_F_6,Females - 20-24 years (no.)
2012,387,ERP_F_6,Females - 20-24 years (no.)
2013,400,ERP_F_6,Females - 20-24 years (no.)
2014,425,ERP_F_6,Females - 20-24 years (no.)
2015,439,ERP_F_6,Females - 20-24 years (no.)
2016,424,ERP_F_6,Females - 20-24 years (no.)
2011,420,ERP_F_7,Females - 25-29 years (no.)
2012,434,ERP_F_7,Females - 25-29 years (no.)
2013,439,ERP_F_7,Females - 25-29 years (no.)
2014,436,ERP_F_7,Females - 25-29 years (no.)
2015,446,ERP_F_7,Females - 25-29 years (no.)
2016,496,ERP_F_7,Females - 25-29 years (no.)
2011,398,ERP_F_8,Females - 30-34 years (no.)
2012,432,ERP_F_8,Females - 30-34 years (no.)
2013,449,ERP_F_8,Females - 30-34 years (no.)
2014,483,ERP_F_8,Females - 30-34 years (no.)
2015,496,ERP_F_8,Females - 30-34 years (no.)
2016,497,ERP_F_8,Females - 30-34 years (no.)
2011,467,ERP_F_9,Females - 35-39 years (no.)
2012,473,ERP_F_9,Females - 35-39 years (no.)
2013,474,ERP_F_9,Females - 35-39 years (no.)
2014,449,ERP_F_9,Females - 35-39 years (no.)
2015,453,ERP_F_9,Females - 35-39 years (no.)
2016,485,ERP_F_9,Females - 35-39 years (no.)
2011,501,ERP_F_10,Females - 40-44 years (no.)
2012,521,ERP_F_10,Females - 40-44 years (no.)
2013,518,ERP_F_10,Females - 40-44 years (no.)
2014,543,ERP_F_10,Females - 40-44 years (no.)
2015,549,ERP_F_10,Females - 40-44 years (no.)
2016,542,ERP_F_10,Females - 40-44 years (no.)
2011,470,ERP_F_11,Females - 45-49 years (no.)
2012,467,ERP_F_11,Females - 45-49 years (no.)
2013,479,ERP_F_11,Females - 45-49 years (no.)
2014,498,ERP_F_11,Females - 45-49 years (no.)
2015,506,ERP_F_11,Females - 45-49 years (no.)
2016,528,ERP_F_11,Females - 45-49 years (no.)
2011,426,ERP_F_12,Females - 50-54 years (no.)
2012,451,ERP_F_12,Females - 50-54 years (no.)
2013,455,ERP_F_12,Females - 50-54 years (no.)
2014,440,ERP_F_12,Females - 50-54 years (no.)
2015,470,ERP_F_12,Females - 50-54 years (no.)
2016,489,ERP_F_12,Females - 50-54 years (no.)
2011,372,ERP_F_13,Females - 55-59 years (no.)
2012,372,ERP_F_13,Females - 55-59 years (no.)
2013,374,ERP_F_13,Females - 55-59 years (no.)
2014,402,ERP_F_13,Females - 55-59 years (no.)
2015,413,ERP_F_13,Females - 55-59 years (no.)
2016,412,ERP_F_13,Females - 55-59 years (no.)
2011,369,ERP_F_14,Females - 60-64 years (no.)
2012,373,ERP_F_14,Females - 60-64 years (no.)
2013,361,ERP_F_14,Females - 60-64 years (no.)
2014,360,ERP_F_14,Females - 60-64 years (no.)
2015,378,ERP_F_14,Females - 60-64 years (no.)
2016,382,ERP_F_14,Females - 60-64 years (no.)
2011,307,ERP_F_15,Females - 65-69 years (no.)
2012,337,ERP_F_15,Females - 65-69 years (no.)
2013,364,ERP_F_15,Females - 65-69 years (no.)
2014,375,ERP_F_15,Females - 65-69 years (no.)
2015,358,ERP_F_15,Females - 65-69 years (no.)
2016,363,ERP_F_15,Females - 65-69 years (no.)
2011,261,ERP_F_16,Females - 70-74 years (no.)
2012,269,ERP_F_16,Females - 70-74 years (no.)
2013,268,ERP_F_16,Females - 70-74 years (no.)
2014,259,ERP_F_16,Females - 70-74 years (no.)
2015,285,ERP_F_16,Females - 70-74 years (no.)
2016,298,ERP_F_16,Females - 70-74 years (no.)
2011,216,ERP_F_17,Females - 75-79 years (no.)
2012,219,ERP_F_17,Females - 75-79 years (no.)
2013,216,ERP_F_17,Females - 75-79 years (no.)
2014,237,ERP_F_17,Females - 75-79 years (no.)
2015,239,ERP_F_17,Females - 75-79 years (no.)
2016,248,ERP_F_17,Females - 75-79 years (no.)
2011,200,ERP_F_18,Females - 80-84 years (no.)
2012,196,ERP_F_18,Females - 80-84 years (no.)
2013,204,ERP_F_18,Females - 80-84 years (no.)
2014,197,ERP_F_18,Females - 80-84 years (no.)
2015,182,ERP_F_18,Females - 80-84 years (no.)
2016,174,ERP_F_18,Females - 80-84 years (no.)
2011,269,ERP_F_19,Females - 85 and over (no.)
2012,263,ERP_F_19,Females - 85 and over (no.)
2013,258,ERP_F_19,Females - 85 and over (no.)
2014,255,ERP_F_19,Females - 85 and over (no.)
2015,258,ERP_F_19,Females - 85 and over (no.)
2016,256,ERP_F_19,Females - 85 and over (no.)
2011,6361,ERP_F_20,Females - Total (no.)
2012,6531,ERP_F_20,Females - Total (no.)
2013,6625,ERP_F_20,Females - Total (no.)
2014,6756,ERP_F_20,Females - Total (no.)
2015,6909,ERP_F_20,Females - Total (no.)
2016,7074,ERP_F_20,Females - Total (no.)
2011,614,ERP_P_2,Persons - 0-4 years (no.)
2012,646,ERP_P_2,Persons - 0-4 years (no.)
2013,680,ERP_P_2,Persons - 0-4 years (no.)
2014,720,ERP_P_2,Persons - 0-4 years (no.)
2015,734,ERP_P_2,Persons - 0-4 years (no.)
2016,756,ERP_P_2,Persons - 0-4 years (no.)
2011,663,ERP_P_3,Persons - 5-9 years (no.)
2012,695,ERP_P_3,Persons - 5-9 years (no.)
2013,686,ERP_P_3,Persons - 5-9 years (no.)
2014,672,ERP_P_3,Persons - 5-9 years (no.)
2015,712,ERP_P_3,Persons - 5-9 years (no.)
2016,762,ERP_P_3,Persons - 5-9 years (no.)
2011,583,ERP_P_4,Persons - 10-14 years (no.)
2012,605,ERP_P_4,Persons - 10-14 years (no.)
2013,640,ERP_P_4,Persons - 10-14 years (no.)
2014,693,ERP_P_4,Persons - 10-14 years (no.)
2015,719,ERP_P_4,Persons - 10-14 years (no.)
2016,724,ERP_P_4,Persons - 10-14 years (no.)
2011,711,ERP_P_5,Persons - 15-19 years (no.)
2012,712,ERP_P_5,Persons - 15-19 years (no.)
2013,721,ERP_P_5,Persons - 15-19 years (no.)
2014,707,ERP_P_5,Persons - 15-19 years (no.)
2015,697,ERP_P_5,Persons - 15-19 years (no.)
2016,709,ERP_P_5,Persons - 15-19 years (no.)
2011,805,ERP_P_6,Persons - 20-24 years (no.)
2012,806,ERP_P_6,Persons - 20-24 years (no.)
2013,816,ERP_P_6,Persons - 20-24 years (no.)
2014,838,ERP_P_6,Persons - 20-24 years (no.)
2015,854,ERP_P_6,Persons - 20-24 years (no.)
2016,834,ERP_P_6,Persons - 20-24 years (no.)
2011,818,ERP_P_7,Persons - 25-29 years (no.)
2012,844,ERP_P_7,Persons - 25-29 years (no.)
2013,850,ERP_P_7,Persons - 25-29 years (no.)
2014,855,ERP_P_7,Persons - 25-29 years (no.)
2015,894,ERP_P_7,Persons - 25-29 years (no.)
2016,985,ERP_P_7,Persons - 25-29 years (no.)
2011,780,ERP_P_8,Persons - 30-34 years (no.)
2012,850,ERP_P_8,Persons - 30-34 years (no.)
2013,886,ERP_P_8,Persons - 30-34 years (no.)
2014,935,ERP_P_8,Persons - 30-34 years (no.)
2015,960,ERP_P_8,Persons - 30-34 years (no.)
2016,971,ERP_P_8,Persons - 30-34 years (no.)
2011,940,ERP_P_9,Persons - 35-39 years (no.)
2012,937,ERP_P_9,Persons - 35-39 years (no.)
2013,909,ERP_P_9,Persons - 35-39 years (no.)
2014,883,ERP_P_9,Persons - 35-39 years (no.)
2015,888,ERP_P_9,Persons - 35-39 years (no.)
2016,944,ERP_P_9,Persons - 35-39 years (no.)
2011,944,ERP_P_10,Persons - 40-44 years (no.)
2012,971,ERP_P_10,Persons - 40-44 years (no.)
2013,1009,ERP_P_10,Persons - 40-44 years (no.)
2014,1055,ERP_P_10,Persons - 40-44 years (no.)
2015,1059,ERP_P_10,Persons - 40-44 years (no.)
2016,1051,ERP_P_10,Persons - 40-44 years (no.)
2011,892,ERP_P_11,Persons - 45-49 years (no.)
2012,909,ERP_P_11,Persons - 45-49 years (no.)
2013,907,ERP_P_11,Persons - 45-49 years (no.)
2014,927,ERP_P_11,Persons - 45-49 years (no.)
2015,981,ERP_P_11,Persons - 45-49 years (no.)
2016,1024,ERP_P_11,Persons - 45-49 years (no.)
2011,828,ERP_P_12,Persons - 50-54 years (no.)
2012,875,ERP_P_12,Persons - 50-54 years (no.)
2013,886,ERP_P_12,Persons - 50-54 years (no.)
2014,886,ERP_P_12,Persons - 50-54 years (no.)
2015,914,ERP_P_12,Persons - 50-54 years (no.)
2016,931,ERP_P_12,Persons - 50-54 years (no.)
2011,738,ERP_P_13,Persons - 55-59 years (no.)
2012,746,ERP_P_13,Persons - 55-59 years (no.)
2013,753,ERP_P_13,Persons - 55-59 years (no.)
2014,796,ERP_P_13,Persons - 55-59 years (no.)
2015,823,ERP_P_13,Persons - 55-59 years (no.)
2016,836,ERP_P_13,Persons - 55-59 years (no.)
2011,704,ERP_P_14,Persons - 60-64 years (no.)
2012,696,ERP_P_14,Persons - 60-64 years (no.)
2013,698,ERP_P_14,Persons - 60-64 years (no.)
2014,702,ERP_P_14,Persons - 60-64 years (no.)
2015,708,ERP_P_14,Persons - 60-64 years (no.)
2016,718,ERP_P_14,Persons - 60-64 years (no.)
2011,593,ERP_P_15,Persons - 65-69 years (no.)
2012,647,ERP_P_15,Persons - 65-69 years (no.)
2013,676,ERP_P_15,Persons - 65-69 years (no.)
2014,685,ERP_P_15,Persons - 65-69 years (no.)
2015,673,ERP_P_15,Persons - 65-69 years (no.)
2016,679,ERP_P_15,Persons - 65-69 years (no.)
2011,466,ERP_P_16,Persons - 70-74 years (no.)
2012,497,ERP_P_16,Persons - 70-74 years (no.)
2013,496,ERP_P_16,Persons - 70-74 years (no.)
2014,499,ERP_P_16,Persons - 70-74 years (no.)
2015,536,ERP_P_16,Persons - 70-74 years (no.)
2016,564,ERP_P_16,Persons - 70-74 years (no.)
2011,409,ERP_P_17,Persons - 75-79 years (no.)
2012,404,ERP_P_17,Persons - 75-79 years (no.)
2013,405,ERP_P_17,Persons - 75-79 years (no.)
2014,429,ERP_P_17,Persons - 75-79 years (no.)
2015,448,ERP_P_17,Persons - 75-79 years (no.)
2016,457,ERP_P_17,Persons - 75-79 years (no.)
2011,339,ERP_P_18,Persons - 80-84 years (no.)
2012,348,ERP_P_18,Persons - 80-84 years (no.)
2013,368,ERP_P_18,Persons - 80-84 years (no.)
2014,371,ERP_P_18,Persons - 80-84 years (no.)
2015,340,ERP_P_18,Persons - 80-84 years (no.)
2016,337,ERP_P_18,Persons - 80-84 years (no.)
2011,397,ERP_P_19,Persons - 85 and over (no.)
2012,391,ERP_P_19,Persons - 85 and over (no.)
2013,390,ERP_P_19,Persons - 85 and over (no.)
2014,394,ERP_P_19,Persons - 85 and over (no.)
2015,416,ERP_P_19,Persons - 85 and over (no.)
2016,427,ERP_P_19,Persons - 85 and over (no.)
2011,12224,ERP_P_20,Persons - Total (no.)
2012,12579,ERP_P_20,Persons - Total (no.)
2013,12776,ERP_P_20,Persons - Total (no.)
2014,13047,ERP_P_20,Persons - Total (no.)
2015,13356,ERP_P_20,Persons - Total (no.)
2016,13709,ERP_P_20,Persons - Total (no.)
2017,13882,ERP_P_20,Persons - Total (no.)
2011,66.8,ERP_18,Working Age Population (aged 15-64 years)
2012,66.3,ERP_18,Working Age Population (aged 15-64 years)
2013,66,ERP_18,Working Age Population (aged 15-64 years)
2014,65.8,ERP_18,Working Age Population (aged 15-64 years)
2015,65.7,ERP_18,Working Age Population (aged 15-64 years)
2016,65.7,ERP_18,Working Age Population (aged 15-64 years)
2016,40.2,ERP_19,Median Age - Males (years)
2016,41.6,ERP_22,Median Age - Females (years)
2016,41,ERP_23,Median Age - Persons (years)
2016,3080.7,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.2,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.3,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,2.3,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,2.2,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,7.9,CENSUS_5,Born in North-West Europe (%)
2016,8,CENSUS_5,Born in North-West Europe (%)
2011,5.5,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,5.1,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,1.5,CENSUS_7,Born in North Africa and the Middle East (%)
2016,1.4,CENSUS_7,Born in North Africa and the Middle East (%)
2011,1.8,CENSUS_8,Born in South-East Asia (%)
2016,1.8,CENSUS_8,Born in South-East Asia (%)
2011,2.3,CENSUS_9,Born in North-East Asia (%)
2016,3.3,CENSUS_9,Born in North-East Asia (%)
2011,2.5,CENSUS_10,Born in Southern and Central Asia (%)
2016,2.6,CENSUS_10,Born in Southern and Central Asia (%)
2011,1.4,CENSUS_11,Born in Americas (%)
2016,1.6,CENSUS_11,Born in Americas (%)
2011,1.4,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,1.5,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,26.5,CENSUS_13,Total born overseas (%)
2016,27.3,CENSUS_13,Total born overseas (%)
2016,1.7,CENSUS_15,Buddhism (%)
2016,49.8,CENSUS_16,Christianity (%)
2016,1.2,CENSUS_17,Hinduism (%)
2016,0.9,CENSUS_18,Islam (%)
2016,0.9,CENSUS_19,Judaism (%)
2016,0.6,CENSUS_20,Other Religions (%)
2016,36.8,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,8.2,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,18.9,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,18,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,10.8,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,15.2,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,66.6,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,63.9,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,3.6,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,2.6,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,84.9,CENSUS_29,Australian citizen (%)
2016,83.7,CENSUS_29,Australian citizen (%)
2011,10.2,CENSUS_30,Not an Australian citizen (%)
2016,10.9,CENSUS_30,Not an Australian citizen (%)
2011,4.9,CENSUS_31,Australian Citizenship - Not stated (%)
2016,5.3,CENSUS_31,Australian Citizenship - Not stated (%)
2011,18,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,19.8,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,735,CABEE_2,Number of non-employing businesses (no.)
2014,748,CABEE_2,Number of non-employing businesses (no.)
2015,737,CABEE_2,Number of non-employing businesses (no.)
2016,753,CABEE_2,Number of non-employing businesses (no.)
2017,772,CABEE_2,Number of non-employing businesses (no.)
2013,362,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,349,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,362,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,356,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,344,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,86,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,97,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,100,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,97,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,90,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,18,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,13,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,12,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,14,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,16,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,1209,CABEE_5,Total number of businesses (no.)
2014,1208,CABEE_5,Total number of businesses (no.)
2015,1212,CABEE_5,Total number of businesses (no.)
2016,1218,CABEE_5,Total number of businesses (no.)
2017,1213,CABEE_5,Total number of businesses (no.)
2014,111,CABEE_7,Number of non employing business entries (no.)
2015,124,CABEE_7,Number of non employing business entries (no.)
2016,129,CABEE_7,Number of non employing business entries (no.)
2017,134,CABEE_7,Number of non employing business entries (no.)
2014,41,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,41,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,44,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,42,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2016,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,157,CABEE_10,Total number of business entries (no.)
2015,176,CABEE_10,Total number of business entries (no.)
2016,180,CABEE_10,Total number of business entries (no.)
2017,177,CABEE_10,Total number of business entries (no.)
2014,122,CABEE_12,Number of non employing business exits (no.)
2015,117,CABEE_12,Number of non employing business exits (no.)
2016,119,CABEE_12,Number of non employing business exits (no.)
2017,119,CABEE_12,Number of non employing business exits (no.)
2014,26,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,23,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,32,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,32,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,4,CABEE_14,Number of employing business exits: 5-19 employees (no.)
