Time,Value,MEASURE,Description
2015,753,ERP_F_13,Females - 55-59 years (no.)
2016,756,ERP_F_13,Females - 55-59 years (no.)
2011,523,ERP_F_14,Females - 60-64 years (no.)
2012,538,ERP_F_14,Females - 60-64 years (no.)
2013,550,ERP_F_14,Females - 60-64 years (no.)
2014,566,ERP_F_14,Females - 60-64 years (no.)
2015,593,ERP_F_14,Females - 60-64 years (no.)
2016,619,ERP_F_14,Females - 60-64 years (no.)
2011,442,ERP_F_15,Females - 65-69 years (no.)
2012,433,ERP_F_15,Females - 65-69 years (no.)
2013,454,ERP_F_15,Females - 65-69 years (no.)
2014,464,ERP_F_15,Females - 65-69 years (no.)
2015,482,ERP_F_15,Females - 65-69 years (no.)
2016,506,ERP_F_15,Females - 65-69 years (no.)
2011,433,ERP_F_16,Females - 70-74 years (no.)
2012,469,ERP_F_16,Females - 70-74 years (no.)
2013,451,ERP_F_16,Females - 70-74 years (no.)
2014,441,ERP_F_16,Females - 70-74 years (no.)
2015,410,ERP_F_16,Females - 70-74 years (no.)
2016,400,ERP_F_16,Females - 70-74 years (no.)
2011,410,ERP_F_17,Females - 75-79 years (no.)
2012,401,ERP_F_17,Females - 75-79 years (no.)
2013,404,ERP_F_17,Females - 75-79 years (no.)
2014,407,ERP_F_17,Females - 75-79 years (no.)
2015,411,ERP_F_17,Females - 75-79 years (no.)
2016,409,ERP_F_17,Females - 75-79 years (no.)
2011,331,ERP_F_18,Females - 80-84 years (no.)
2012,325,ERP_F_18,Females - 80-84 years (no.)
2013,312,ERP_F_18,Females - 80-84 years (no.)
2014,302,ERP_F_18,Females - 80-84 years (no.)
2015,306,ERP_F_18,Females - 80-84 years (no.)
2016,299,ERP_F_18,Females - 80-84 years (no.)
2011,245,ERP_F_19,Females - 85 and over (no.)
2012,272,ERP_F_19,Females - 85 and over (no.)
2013,298,ERP_F_19,Females - 85 and over (no.)
2014,317,ERP_F_19,Females - 85 and over (no.)
2015,327,ERP_F_19,Females - 85 and over (no.)
2016,340,ERP_F_19,Females - 85 and over (no.)
2011,13335,ERP_F_20,Females - Total (no.)
2012,13509,ERP_F_20,Females - Total (no.)
2013,13664,ERP_F_20,Females - Total (no.)
2014,13828,ERP_F_20,Females - Total (no.)
2015,13991,ERP_F_20,Females - Total (no.)
2016,14174,ERP_F_20,Females - Total (no.)
2011,1793,ERP_P_2,Persons - 0-4 years (no.)
2012,1819,ERP_P_2,Persons - 0-4 years (no.)
2013,1816,ERP_P_2,Persons - 0-4 years (no.)
2014,1804,ERP_P_2,Persons - 0-4 years (no.)
2015,1769,ERP_P_2,Persons - 0-4 years (no.)
2016,1810,ERP_P_2,Persons - 0-4 years (no.)
2011,1443,ERP_P_3,Persons - 5-9 years (no.)
2012,1435,ERP_P_3,Persons - 5-9 years (no.)
2013,1474,ERP_P_3,Persons - 5-9 years (no.)
2014,1474,ERP_P_3,Persons - 5-9 years (no.)
2015,1499,ERP_P_3,Persons - 5-9 years (no.)
2016,1498,ERP_P_3,Persons - 5-9 years (no.)
2011,1102,ERP_P_4,Persons - 10-14 years (no.)
2012,1141,ERP_P_4,Persons - 10-14 years (no.)
2013,1143,ERP_P_4,Persons - 10-14 years (no.)
2014,1198,ERP_P_4,Persons - 10-14 years (no.)
2015,1224,ERP_P_4,Persons - 10-14 years (no.)
2016,1214,ERP_P_4,Persons - 10-14 years (no.)
2011,1260,ERP_P_5,Persons - 15-19 years (no.)
2012,1233,ERP_P_5,Persons - 15-19 years (no.)
2013,1219,ERP_P_5,Persons - 15-19 years (no.)
2014,1220,ERP_P_5,Persons - 15-19 years (no.)
2015,1181,ERP_P_5,Persons - 15-19 years (no.)
2016,1176,ERP_P_5,Persons - 15-19 years (no.)
2011,2287,ERP_P_6,Persons - 20-24 years (no.)
2012,2268,ERP_P_6,Persons - 20-24 years (no.)
2013,2212,ERP_P_6,Persons - 20-24 years (no.)
2014,2183,ERP_P_6,Persons - 20-24 years (no.)
2015,2220,ERP_P_6,Persons - 20-24 years (no.)
2016,2269,ERP_P_6,Persons - 20-24 years (no.)
2011,2667,ERP_P_7,Persons - 25-29 years (no.)
2012,2677,ERP_P_7,Persons - 25-29 years (no.)
2013,2759,ERP_P_7,Persons - 25-29 years (no.)
2014,2837,ERP_P_7,Persons - 25-29 years (no.)
2015,2874,ERP_P_7,Persons - 25-29 years (no.)
2016,2882,ERP_P_7,Persons - 25-29 years (no.)
2011,2423,ERP_P_8,Persons - 30-34 years (no.)
2012,2479,ERP_P_8,Persons - 30-34 years (no.)
2013,2561,ERP_P_8,Persons - 30-34 years (no.)
2014,2609,ERP_P_8,Persons - 30-34 years (no.)
2015,2702,ERP_P_8,Persons - 30-34 years (no.)
2016,2778,ERP_P_8,Persons - 30-34 years (no.)
2011,2324,ERP_P_9,Persons - 35-39 years (no.)
2012,2283,ERP_P_9,Persons - 35-39 years (no.)
2013,2241,ERP_P_9,Persons - 35-39 years (no.)
2014,2241,ERP_P_9,Persons - 35-39 years (no.)
2015,2245,ERP_P_9,Persons - 35-39 years (no.)
2016,2338,ERP_P_9,Persons - 35-39 years (no.)
2011,2089,ERP_P_10,Persons - 40-44 years (no.)
2012,2178,ERP_P_10,Persons - 40-44 years (no.)
2013,2230,ERP_P_10,Persons - 40-44 years (no.)
2014,2246,ERP_P_10,Persons - 40-44 years (no.)
2015,2224,ERP_P_10,Persons - 40-44 years (no.)
2016,2103,ERP_P_10,Persons - 40-44 years (no.)
2011,1680,ERP_P_11,Persons - 45-49 years (no.)
2012,1722,ERP_P_11,Persons - 45-49 years (no.)
2013,1719,ERP_P_11,Persons - 45-49 years (no.)
2014,1759,ERP_P_11,Persons - 45-49 years (no.)
2015,1825,ERP_P_11,Persons - 45-49 years (no.)
2016,1876,ERP_P_11,Persons - 45-49 years (no.)
2011,1530,ERP_P_12,Persons - 50-54 years (no.)
2012,1515,ERP_P_12,Persons - 50-54 years (no.)
2013,1542,ERP_P_12,Persons - 50-54 years (no.)
2014,1551,ERP_P_12,Persons - 50-54 years (no.)
2015,1546,ERP_P_12,Persons - 50-54 years (no.)
2016,1610,ERP_P_12,Persons - 50-54 years (no.)
2011,1248,ERP_P_13,Persons - 55-59 years (no.)
2012,1311,ERP_P_13,Persons - 55-59 years (no.)
2013,1367,ERP_P_13,Persons - 55-59 years (no.)
2014,1370,ERP_P_13,Persons - 55-59 years (no.)
2015,1394,ERP_P_13,Persons - 55-59 years (no.)
2016,1411,ERP_P_13,Persons - 55-59 years (no.)
2011,1032,ERP_P_14,Persons - 60-64 years (no.)
2012,1064,ERP_P_14,Persons - 60-64 years (no.)
2013,1067,ERP_P_14,Persons - 60-64 years (no.)
2014,1109,ERP_P_14,Persons - 60-64 years (no.)
2015,1169,ERP_P_14,Persons - 60-64 years (no.)
2016,1194,ERP_P_14,Persons - 60-64 years (no.)
2011,822,ERP_P_15,Persons - 65-69 years (no.)
2012,813,ERP_P_15,Persons - 65-69 years (no.)
2013,859,ERP_P_15,Persons - 65-69 years (no.)
2014,877,ERP_P_15,Persons - 65-69 years (no.)
2015,916,ERP_P_15,Persons - 65-69 years (no.)
2016,962,ERP_P_15,Persons - 65-69 years (no.)
2011,794,ERP_P_16,Persons - 70-74 years (no.)
2012,841,ERP_P_16,Persons - 70-74 years (no.)
2013,823,ERP_P_16,Persons - 70-74 years (no.)
2014,816,ERP_P_16,Persons - 70-74 years (no.)
2015,759,ERP_P_16,Persons - 70-74 years (no.)
2016,752,ERP_P_16,Persons - 70-74 years (no.)
2011,747,ERP_P_17,Persons - 75-79 years (no.)
2012,728,ERP_P_17,Persons - 75-79 years (no.)
2013,732,ERP_P_17,Persons - 75-79 years (no.)
2014,712,ERP_P_17,Persons - 75-79 years (no.)
2015,725,ERP_P_17,Persons - 75-79 years (no.)
2016,727,ERP_P_17,Persons - 75-79 years (no.)
2011,586,ERP_P_18,Persons - 80-84 years (no.)
2012,568,ERP_P_18,Persons - 80-84 years (no.)
2013,549,ERP_P_18,Persons - 80-84 years (no.)
2014,563,ERP_P_18,Persons - 80-84 years (no.)
2015,569,ERP_P_18,Persons - 80-84 years (no.)
2016,558,ERP_P_18,Persons - 80-84 years (no.)
2011,407,ERP_P_19,Persons - 85 and over (no.)
2012,457,ERP_P_19,Persons - 85 and over (no.)
2013,506,ERP_P_19,Persons - 85 and over (no.)
2014,533,ERP_P_19,Persons - 85 and over (no.)
2015,551,ERP_P_19,Persons - 85 and over (no.)
2016,575,ERP_P_19,Persons - 85 and over (no.)
2011,26234,ERP_P_20,Persons - Total (no.)
2012,26532,ERP_P_20,Persons - Total (no.)
2013,26819,ERP_P_20,Persons - Total (no.)
2014,27102,ERP_P_20,Persons - Total (no.)
2015,27392,ERP_P_20,Persons - Total (no.)
2016,27733,ERP_P_20,Persons - Total (no.)
2017,28153,ERP_P_20,Persons - Total (no.)
2011,70.7,ERP_18,Working Age Population (aged 15-64 years)
2012,70.6,ERP_18,Working Age Population (aged 15-64 years)
2013,70.5,ERP_18,Working Age Population (aged 15-64 years)
2014,70.6,ERP_18,Working Age Population (aged 15-64 years)
2015,70.8,ERP_18,Working Age Population (aged 15-64 years)
2016,70.8,ERP_18,Working Age Population (aged 15-64 years)
2016,35,ERP_19,Median Age - Males (years)
2016,35.9,ERP_22,Median Age - Females (years)
2016,35.5,ERP_23,Median Age - Persons (years)
2016,3999.2,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.4,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.4,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,1.6,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.9,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,3.4,CENSUS_5,Born in North-West Europe (%)
2016,3.9,CENSUS_5,Born in North-West Europe (%)
2011,12.2,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,10.4,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,5.5,CENSUS_7,Born in North Africa and the Middle East (%)
2016,4.9,CENSUS_7,Born in North Africa and the Middle East (%)
2011,2.4,CENSUS_8,Born in South-East Asia (%)
2016,2.5,CENSUS_8,Born in South-East Asia (%)
2011,2.1,CENSUS_9,Born in North-East Asia (%)
2016,2.3,CENSUS_9,Born in North-East Asia (%)
2011,4.6,CENSUS_10,Born in Southern and Central Asia (%)
2016,4.5,CENSUS_10,Born in Southern and Central Asia (%)
2011,1.1,CENSUS_11,Born in Americas (%)
2016,1.5,CENSUS_11,Born in Americas (%)
2011,0.8,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,0.6,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,33.7,CENSUS_13,Total born overseas (%)
2016,32.5,CENSUS_13,Total born overseas (%)
2016,1.7,CENSUS_15,Buddhism (%)
2016,42.9,CENSUS_16,Christianity (%)
2016,2.5,CENSUS_17,Hinduism (%)
2016,6.9,CENSUS_18,Islam (%)
2016,0.1,CENSUS_19,Judaism (%)
2016,0.5,CENSUS_20,Other Religions (%)
2016,37.4,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,7.9,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,20.1,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,19.2,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,8.7,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,12,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,66.4,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,65.3,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,4.9,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,3.5,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,81.5,CENSUS_29,Australian citizen (%)
2016,81.8,CENSUS_29,Australian citizen (%)
2011,12.4,CENSUS_30,Not an Australian citizen (%)
2016,12.8,CENSUS_30,Not an Australian citizen (%)
2011,6.1,CENSUS_31,Australian Citizenship - Not stated (%)
2016,5.4,CENSUS_31,Australian Citizenship - Not stated (%)
2011,41.4,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,37.2,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,1262,CABEE_2,Number of non-employing businesses (no.)
2014,1321,CABEE_2,Number of non-employing businesses (no.)
2015,1349,CABEE_2,Number of non-employing businesses (no.)
2016,1384,CABEE_2,Number of non-employing businesses (no.)
2017,1450,CABEE_2,Number of non-employing businesses (no.)
2013,510,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,528,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,551,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,557,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,564,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,108,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,115,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,129,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,130,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,136,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,34,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,35,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,39,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,35,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,38,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,1914,CABEE_5,Total number of businesses (no.)
2014,2010,CABEE_5,Total number of businesses (no.)
2015,2059,CABEE_5,Total number of businesses (no.)
2016,2111,CABEE_5,Total number of businesses (no.)
2017,2187,CABEE_5,Total number of businesses (no.)
2014,259,CABEE_7,Number of non employing business entries (no.)
2015,240,CABEE_7,Number of non employing business entries (no.)
2016,250,CABEE_7,Number of non employing business entries (no.)
2017,311,CABEE_7,Number of non employing business entries (no.)
2014,91,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,85,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,80,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,82,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,6,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,5,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2016,4,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,6,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,3,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2014,358,CABEE_10,Total number of business entries (no.)
2015,332,CABEE_10,Total number of business entries (no.)
2016,344,CABEE_10,Total number of business entries (no.)
2017,398,CABEE_10,Total number of business entries (no.)
2014,200,CABEE_12,Number of non employing business exits (no.)
2015,197,CABEE_12,Number of non employing business exits (no.)
