Time,Value,MEASURE,Description
2013,439,ERP_M_8,Males - 30-34 years (no.)
2014,453,ERP_M_8,Males - 30-34 years (no.)
2015,451,ERP_M_8,Males - 30-34 years (no.)
2016,430,ERP_M_8,Males - 30-34 years (no.)
2011,356,ERP_M_9,Males - 35-39 years (no.)
2012,356,ERP_M_9,Males - 35-39 years (no.)
2013,351,ERP_M_9,Males - 35-39 years (no.)
2014,360,ERP_M_9,Males - 35-39 years (no.)
2015,387,ERP_M_9,Males - 35-39 years (no.)
2016,401,ERP_M_9,Males - 35-39 years (no.)
2011,370,ERP_M_10,Males - 40-44 years (no.)
2012,381,ERP_M_10,Males - 40-44 years (no.)
2013,384,ERP_M_10,Males - 40-44 years (no.)
2014,373,ERP_M_10,Males - 40-44 years (no.)
2015,372,ERP_M_10,Males - 40-44 years (no.)
2016,373,ERP_M_10,Males - 40-44 years (no.)
2011,313,ERP_M_11,Males - 45-49 years (no.)
2012,310,ERP_M_11,Males - 45-49 years (no.)
2013,317,ERP_M_11,Males - 45-49 years (no.)
2014,328,ERP_M_11,Males - 45-49 years (no.)
2015,329,ERP_M_11,Males - 45-49 years (no.)
2016,325,ERP_M_11,Males - 45-49 years (no.)
2011,291,ERP_M_12,Males - 50-54 years (no.)
2012,307,ERP_M_12,Males - 50-54 years (no.)
2013,309,ERP_M_12,Males - 50-54 years (no.)
2014,313,ERP_M_12,Males - 50-54 years (no.)
2015,322,ERP_M_12,Males - 50-54 years (no.)
2016,314,ERP_M_12,Males - 50-54 years (no.)
2011,259,ERP_M_13,Males - 55-59 years (no.)
2012,265,ERP_M_13,Males - 55-59 years (no.)
2013,268,ERP_M_13,Males - 55-59 years (no.)
2014,274,ERP_M_13,Males - 55-59 years (no.)
2015,273,ERP_M_13,Males - 55-59 years (no.)
2016,282,ERP_M_13,Males - 55-59 years (no.)
2011,184,ERP_M_14,Males - 60-64 years (no.)
2012,203,ERP_M_14,Males - 60-64 years (no.)
2013,219,ERP_M_14,Males - 60-64 years (no.)
2014,226,ERP_M_14,Males - 60-64 years (no.)
2015,233,ERP_M_14,Males - 60-64 years (no.)
2016,243,ERP_M_14,Males - 60-64 years (no.)
2011,126,ERP_M_15,Males - 65-69 years (no.)
2012,127,ERP_M_15,Males - 65-69 years (no.)
2013,133,ERP_M_15,Males - 65-69 years (no.)
2014,145,ERP_M_15,Males - 65-69 years (no.)
2015,160,ERP_M_15,Males - 65-69 years (no.)
2016,169,ERP_M_15,Males - 65-69 years (no.)
2011,90,ERP_M_16,Males - 70-74 years (no.)
2012,96,ERP_M_16,Males - 70-74 years (no.)
2013,107,ERP_M_16,Males - 70-74 years (no.)
2014,111,ERP_M_16,Males - 70-74 years (no.)
2015,115,ERP_M_16,Males - 70-74 years (no.)
2016,121,ERP_M_16,Males - 70-74 years (no.)
2011,86,ERP_M_17,Males - 75-79 years (no.)
2012,81,ERP_M_17,Males - 75-79 years (no.)
2013,76,ERP_M_17,Males - 75-79 years (no.)
2014,80,ERP_M_17,Males - 75-79 years (no.)
2015,85,ERP_M_17,Males - 75-79 years (no.)
2016,87,ERP_M_17,Males - 75-79 years (no.)
2011,82,ERP_M_18,Males - 80-84 years (no.)
2012,84,ERP_M_18,Males - 80-84 years (no.)
2013,81,ERP_M_18,Males - 80-84 years (no.)
2014,75,ERP_M_18,Males - 80-84 years (no.)
2015,68,ERP_M_18,Males - 80-84 years (no.)
2016,73,ERP_M_18,Males - 80-84 years (no.)
2011,68,ERP_M_19,Males - 85 and over (no.)
2012,73,ERP_M_19,Males - 85 and over (no.)
2013,76,ERP_M_19,Males - 85 and over (no.)
2014,80,ERP_M_19,Males - 85 and over (no.)
2015,83,ERP_M_19,Males - 85 and over (no.)
2016,77,ERP_M_19,Males - 85 and over (no.)
2011,4460,ERP_M_20,Males - Total (no.)
2012,4542,ERP_M_20,Males - Total (no.)
2013,4609,ERP_M_20,Males - Total (no.)
2014,4699,ERP_M_20,Males - Total (no.)
2015,4793,ERP_M_20,Males - Total (no.)
2016,4872,ERP_M_20,Males - Total (no.)
2011,257,ERP_F_2,Females - 0-4 years (no.)
2012,276,ERP_F_2,Females - 0-4 years (no.)
2013,279,ERP_F_2,Females - 0-4 years (no.)
2014,287,ERP_F_2,Females - 0-4 years (no.)
2015,284,ERP_F_2,Females - 0-4 years (no.)
2016,281,ERP_F_2,Females - 0-4 years (no.)
2011,257,ERP_F_3,Females - 5-9 years (no.)
2012,249,ERP_F_3,Females - 5-9 years (no.)
2013,260,ERP_F_3,Females - 5-9 years (no.)
2014,267,ERP_F_3,Females - 5-9 years (no.)
2015,279,ERP_F_3,Females - 5-9 years (no.)
2016,282,ERP_F_3,Females - 5-9 years (no.)
2011,196,ERP_F_4,Females - 10-14 years (no.)
2012,205,ERP_F_4,Females - 10-14 years (no.)
2013,212,ERP_F_4,Females - 10-14 years (no.)
2014,213,ERP_F_4,Females - 10-14 years (no.)
2015,223,ERP_F_4,Females - 10-14 years (no.)
2016,237,ERP_F_4,Females - 10-14 years (no.)
2011,207,ERP_F_5,Females - 15-19 years (no.)
2012,228,ERP_F_5,Females - 15-19 years (no.)
2013,241,ERP_F_5,Females - 15-19 years (no.)
2014,247,ERP_F_5,Females - 15-19 years (no.)
2015,242,ERP_F_5,Females - 15-19 years (no.)
2016,250,ERP_F_5,Females - 15-19 years (no.)
2011,369,ERP_F_6,Females - 20-24 years (no.)
2012,364,ERP_F_6,Females - 20-24 years (no.)
2013,351,ERP_F_6,Females - 20-24 years (no.)
2014,356,ERP_F_6,Females - 20-24 years (no.)
2015,371,ERP_F_6,Females - 20-24 years (no.)
2016,385,ERP_F_6,Females - 20-24 years (no.)
2011,459,ERP_F_7,Females - 25-29 years (no.)
2012,432,ERP_F_7,Females - 25-29 years (no.)
2013,438,ERP_F_7,Females - 25-29 years (no.)
2014,454,ERP_F_7,Females - 25-29 years (no.)
2015,463,ERP_F_7,Females - 25-29 years (no.)
2016,460,ERP_F_7,Females - 25-29 years (no.)
2011,357,ERP_F_8,Females - 30-34 years (no.)
2012,376,ERP_F_8,Females - 30-34 years (no.)
2013,393,ERP_F_8,Females - 30-34 years (no.)
2014,399,ERP_F_8,Females - 30-34 years (no.)
2015,413,ERP_F_8,Females - 30-34 years (no.)
2016,421,ERP_F_8,Females - 30-34 years (no.)
2011,381,ERP_F_9,Females - 35-39 years (no.)
2012,380,ERP_F_9,Females - 35-39 years (no.)
2013,368,ERP_F_9,Females - 35-39 years (no.)
2014,364,ERP_F_9,Females - 35-39 years (no.)
2015,362,ERP_F_9,Females - 35-39 years (no.)
2016,376,ERP_F_9,Females - 35-39 years (no.)
2011,379,ERP_F_10,Females - 40-44 years (no.)
2012,382,ERP_F_10,Females - 40-44 years (no.)
2013,391,ERP_F_10,Females - 40-44 years (no.)
2014,386,ERP_F_10,Females - 40-44 years (no.)
2015,374,ERP_F_10,Females - 40-44 years (no.)
2016,358,ERP_F_10,Females - 40-44 years (no.)
2011,316,ERP_F_11,Females - 45-49 years (no.)
2012,309,ERP_F_11,Females - 45-49 years (no.)
2013,308,ERP_F_11,Females - 45-49 years (no.)
2014,328,ERP_F_11,Females - 45-49 years (no.)
2015,362,ERP_F_11,Females - 45-49 years (no.)
2016,369,ERP_F_11,Females - 45-49 years (no.)
2011,291,ERP_F_12,Females - 50-54 years (no.)
2012,311,ERP_F_12,Females - 50-54 years (no.)
2013,322,ERP_F_12,Females - 50-54 years (no.)
2014,308,ERP_F_12,Females - 50-54 years (no.)
2015,295,ERP_F_12,Females - 50-54 years (no.)
2016,297,ERP_F_12,Females - 50-54 years (no.)
2011,268,ERP_F_13,Females - 55-59 years (no.)
2012,268,ERP_F_13,Females - 55-59 years (no.)
2013,265,ERP_F_13,Females - 55-59 years (no.)
2014,279,ERP_F_13,Females - 55-59 years (no.)
2015,286,ERP_F_13,Females - 55-59 years (no.)
2016,273,ERP_F_13,Females - 55-59 years (no.)
2011,178,ERP_F_14,Females - 60-64 years (no.)
2012,182,ERP_F_14,Females - 60-64 years (no.)
2013,201,ERP_F_14,Females - 60-64 years (no.)
2014,216,ERP_F_14,Females - 60-64 years (no.)
2015,218,ERP_F_14,Females - 60-64 years (no.)
2016,247,ERP_F_14,Females - 60-64 years (no.)
2011,131,ERP_F_15,Females - 65-69 years (no.)
2012,148,ERP_F_15,Females - 65-69 years (no.)
2013,145,ERP_F_15,Females - 65-69 years (no.)
2014,148,ERP_F_15,Females - 65-69 years (no.)
2015,161,ERP_F_15,Females - 65-69 years (no.)
2016,166,ERP_F_15,Females - 65-69 years (no.)
2011,124,ERP_F_16,Females - 70-74 years (no.)
2012,119,ERP_F_16,Females - 70-74 years (no.)
2013,127,ERP_F_16,Females - 70-74 years (no.)
2014,126,ERP_F_16,Females - 70-74 years (no.)
2015,134,ERP_F_16,Females - 70-74 years (no.)
2016,131,ERP_F_16,Females - 70-74 years (no.)
2011,111,ERP_F_17,Females - 75-79 years (no.)
2012,123,ERP_F_17,Females - 75-79 years (no.)
2013,126,ERP_F_17,Females - 75-79 years (no.)
2014,130,ERP_F_17,Females - 75-79 years (no.)
2015,126,ERP_F_17,Females - 75-79 years (no.)
2016,124,ERP_F_17,Females - 75-79 years (no.)
2011,109,ERP_F_18,Females - 80-84 years (no.)
2012,101,ERP_F_18,Females - 80-84 years (no.)
2013,89,ERP_F_18,Females - 80-84 years (no.)
2014,81,ERP_F_18,Females - 80-84 years (no.)
2015,84,ERP_F_18,Females - 80-84 years (no.)
2016,96,ERP_F_18,Females - 80-84 years (no.)
2011,133,ERP_F_19,Females - 85 and over (no.)
2012,142,ERP_F_19,Females - 85 and over (no.)
2013,144,ERP_F_19,Females - 85 and over (no.)
2014,153,ERP_F_19,Females - 85 and over (no.)
2015,149,ERP_F_19,Females - 85 and over (no.)
2016,146,ERP_F_19,Females - 85 and over (no.)
2011,4523,ERP_F_20,Females - Total (no.)
2012,4595,ERP_F_20,Females - Total (no.)
2013,4660,ERP_F_20,Females - Total (no.)
2014,4742,ERP_F_20,Females - Total (no.)
2015,4826,ERP_F_20,Females - Total (no.)
2016,4899,ERP_F_20,Females - Total (no.)
2011,568,ERP_P_2,Persons - 0-4 years (no.)
2012,580,ERP_P_2,Persons - 0-4 years (no.)
2013,577,ERP_P_2,Persons - 0-4 years (no.)
2014,580,ERP_P_2,Persons - 0-4 years (no.)
2015,583,ERP_P_2,Persons - 0-4 years (no.)
2016,589,ERP_P_2,Persons - 0-4 years (no.)
2011,534,ERP_P_3,Persons - 5-9 years (no.)
2012,539,ERP_P_3,Persons - 5-9 years (no.)
2013,563,ERP_P_3,Persons - 5-9 years (no.)
2014,582,ERP_P_3,Persons - 5-9 years (no.)
2015,592,ERP_P_3,Persons - 5-9 years (no.)
2016,573,ERP_P_3,Persons - 5-9 years (no.)
2011,412,ERP_P_4,Persons - 10-14 years (no.)
2012,430,ERP_P_4,Persons - 10-14 years (no.)
2013,428,ERP_P_4,Persons - 10-14 years (no.)
2014,441,ERP_P_4,Persons - 10-14 years (no.)
2015,464,ERP_P_4,Persons - 10-14 years (no.)
2016,498,ERP_P_4,Persons - 10-14 years (no.)
2011,427,ERP_P_5,Persons - 15-19 years (no.)
2012,451,ERP_P_5,Persons - 15-19 years (no.)
2013,481,ERP_P_5,Persons - 15-19 years (no.)
2014,479,ERP_P_5,Persons - 15-19 years (no.)
2015,478,ERP_P_5,Persons - 15-19 years (no.)
2016,501,ERP_P_5,Persons - 15-19 years (no.)
2011,701,ERP_P_6,Persons - 20-24 years (no.)
2012,709,ERP_P_6,Persons - 20-24 years (no.)
2013,709,ERP_P_6,Persons - 20-24 years (no.)
2014,736,ERP_P_6,Persons - 20-24 years (no.)
2015,771,ERP_P_6,Persons - 20-24 years (no.)
2016,805,ERP_P_6,Persons - 20-24 years (no.)
2011,945,ERP_P_7,Persons - 25-29 years (no.)
2012,883,ERP_P_7,Persons - 25-29 years (no.)
2013,872,ERP_P_7,Persons - 25-29 years (no.)
2014,887,ERP_P_7,Persons - 25-29 years (no.)
2015,889,ERP_P_7,Persons - 25-29 years (no.)
2016,906,ERP_P_7,Persons - 25-29 years (no.)
2011,750,ERP_P_8,Persons - 30-34 years (no.)
2012,797,ERP_P_8,Persons - 30-34 years (no.)
2013,832,ERP_P_8,Persons - 30-34 years (no.)
2014,852,ERP_P_8,Persons - 30-34 years (no.)
2015,864,ERP_P_8,Persons - 30-34 years (no.)
2016,851,ERP_P_8,Persons - 30-34 years (no.)
2011,737,ERP_P_9,Persons - 35-39 years (no.)
2012,736,ERP_P_9,Persons - 35-39 years (no.)
2013,719,ERP_P_9,Persons - 35-39 years (no.)
2014,724,ERP_P_9,Persons - 35-39 years (no.)
2015,749,ERP_P_9,Persons - 35-39 years (no.)
2016,777,ERP_P_9,Persons - 35-39 years (no.)
2011,749,ERP_P_10,Persons - 40-44 years (no.)
2012,763,ERP_P_10,Persons - 40-44 years (no.)
2013,775,ERP_P_10,Persons - 40-44 years (no.)
2014,759,ERP_P_10,Persons - 40-44 years (no.)
2015,746,ERP_P_10,Persons - 40-44 years (no.)
2016,731,ERP_P_10,Persons - 40-44 years (no.)
2011,629,ERP_P_11,Persons - 45-49 years (no.)
2012,619,ERP_P_11,Persons - 45-49 years (no.)
2013,625,ERP_P_11,Persons - 45-49 years (no.)
2014,656,ERP_P_11,Persons - 45-49 years (no.)
2015,691,ERP_P_11,Persons - 45-49 years (no.)
2016,694,ERP_P_11,Persons - 45-49 years (no.)
2011,582,ERP_P_12,Persons - 50-54 years (no.)
2012,618,ERP_P_12,Persons - 50-54 years (no.)
2013,631,ERP_P_12,Persons - 50-54 years (no.)
2014,621,ERP_P_12,Persons - 50-54 years (no.)
2015,617,ERP_P_12,Persons - 50-54 years (no.)
2016,611,ERP_P_12,Persons - 50-54 years (no.)
2011,527,ERP_P_13,Persons - 55-59 years (no.)
2012,533,ERP_P_13,Persons - 55-59 years (no.)
2013,533,ERP_P_13,Persons - 55-59 years (no.)
2014,553,ERP_P_13,Persons - 55-59 years (no.)
2015,559,ERP_P_13,Persons - 55-59 years (no.)
2016,555,ERP_P_13,Persons - 55-59 years (no.)
2011,362,ERP_P_14,Persons - 60-64 years (no.)
2012,385,ERP_P_14,Persons - 60-64 years (no.)
2013,420,ERP_P_14,Persons - 60-64 years (no.)
2014,442,ERP_P_14,Persons - 60-64 years (no.)
2015,451,ERP_P_14,Persons - 60-64 years (no.)
2016,490,ERP_P_14,Persons - 60-64 years (no.)
2011,257,ERP_P_15,Persons - 65-69 years (no.)
2012,275,ERP_P_15,Persons - 65-69 years (no.)
2013,278,ERP_P_15,Persons - 65-69 years (no.)
2014,293,ERP_P_15,Persons - 65-69 years (no.)
2015,321,ERP_P_15,Persons - 65-69 years (no.)
2016,335,ERP_P_15,Persons - 65-69 years (no.)
2011,214,ERP_P_16,Persons - 70-74 years (no.)
2012,215,ERP_P_16,Persons - 70-74 years (no.)
2013,234,ERP_P_16,Persons - 70-74 years (no.)
2014,237,ERP_P_16,Persons - 70-74 years (no.)
2015,249,ERP_P_16,Persons - 70-74 years (no.)
2016,252,ERP_P_16,Persons - 70-74 years (no.)
2011,197,ERP_P_17,Persons - 75-79 years (no.)
2012,204,ERP_P_17,Persons - 75-79 years (no.)
2013,202,ERP_P_17,Persons - 75-79 years (no.)
2014,210,ERP_P_17,Persons - 75-79 years (no.)
2015,211,ERP_P_17,Persons - 75-79 years (no.)
2016,211,ERP_P_17,Persons - 75-79 years (no.)
2011,191,ERP_P_18,Persons - 80-84 years (no.)
2012,185,ERP_P_18,Persons - 80-84 years (no.)
2013,170,ERP_P_18,Persons - 80-84 years (no.)
2014,156,ERP_P_18,Persons - 80-84 years (no.)
2015,152,ERP_P_18,Persons - 80-84 years (no.)
2016,169,ERP_P_18,Persons - 80-84 years (no.)
2011,201,ERP_P_19,Persons - 85 and over (no.)
2012,215,ERP_P_19,Persons - 85 and over (no.)
2013,220,ERP_P_19,Persons - 85 and over (no.)
2014,233,ERP_P_19,Persons - 85 and over (no.)
2015,232,ERP_P_19,Persons - 85 and over (no.)
2016,223,ERP_P_19,Persons - 85 and over (no.)
2011,8983,ERP_P_20,Persons - Total (no.)
2012,9137,ERP_P_20,Persons - Total (no.)
2013,9269,ERP_P_20,Persons - Total (no.)
2014,9441,ERP_P_20,Persons - Total (no.)
2015,9619,ERP_P_20,Persons - Total (no.)
2016,9771,ERP_P_20,Persons - Total (no.)
2017,9871,ERP_P_20,Persons - Total (no.)
2011,71.3,ERP_18,Working Age Population (aged 15-64 years)
2012,71.1,ERP_18,Working Age Population (aged 15-64 years)
2013,71.2,ERP_18,Working Age Population (aged 15-64 years)
2014,71.1,ERP_18,Working Age Population (aged 15-64 years)
2015,70.8,ERP_18,Working Age Population (aged 15-64 years)
2016,70.8,ERP_18,Working Age Population (aged 15-64 years)
2016,35.3,ERP_19,Median Age - Males (years)
2016,36.8,ERP_22,Median Age - Females (years)
2016,36,ERP_23,Median Age - Persons (years)
2016,3885.4,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.1,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.1,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,1.4,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.2,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,4.7,CENSUS_5,Born in North-West Europe (%)
2016,4.6,CENSUS_5,Born in North-West Europe (%)
2011,5.8,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,5.8,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,1.2,CENSUS_7,Born in North Africa and the Middle East (%)
2016,1.3,CENSUS_7,Born in North Africa and the Middle East (%)
2011,3.3,CENSUS_8,Born in South-East Asia (%)
2016,3.8,CENSUS_8,Born in South-East Asia (%)
2011,6.2,CENSUS_9,Born in North-East Asia (%)
2016,6.9,CENSUS_9,Born in North-East Asia (%)
2011,7.6,CENSUS_10,Born in Southern and Central Asia (%)
2016,8,CENSUS_10,Born in Southern and Central Asia (%)
2011,1.3,CENSUS_11,Born in Americas (%)
2016,1.3,CENSUS_11,Born in Americas (%)
2011,1.7,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,1.3,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,33.1,CENSUS_13,Total born overseas (%)
2016,34.1,CENSUS_13,Total born overseas (%)
2016,2.8,CENSUS_15,Buddhism (%)
2016,44,CENSUS_16,Christianity (%)
2016,5.8,CENSUS_17,Hinduism (%)
2016,1,CENSUS_18,Islam (%)
2016,3,CENSUS_19,Judaism (%)
2016,0.8,CENSUS_20,Other Religions (%)
2016,35.1,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,7.4,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,28.2,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,24.4,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,16.3,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,19,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,53.3,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,53.9,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,2.3,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,2.7,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,80.8,CENSUS_29,Australian citizen (%)
2016,78.7,CENSUS_29,Australian citizen (%)
2011,15.8,CENSUS_30,Not an Australian citizen (%)
2016,16.5,CENSUS_30,Not an Australian citizen (%)
2011,3.4,CENSUS_31,Australian Citizenship - Not stated (%)
2016,4.8,CENSUS_31,Australian Citizenship - Not stated (%)
2011,30.8,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,33.1,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,479,CABEE_2,Number of non-employing businesses (no.)
2014,503,CABEE_2,Number of non-employing businesses (no.)
2015,483,CABEE_2,Number of non-employing businesses (no.)
2016,518,CABEE_2,Number of non-employing businesses (no.)
2017,541,CABEE_2,Number of non-employing businesses (no.)
2013,174,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,189,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,188,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,192,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,202,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,34,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,35,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,40,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,39,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,40,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,12,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,17,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,17,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,17,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,14,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,713,CABEE_5,Total number of businesses (no.)
2014,738,CABEE_5,Total number of businesses (no.)
2015,724,CABEE_5,Total number of businesses (no.)
2016,757,CABEE_5,Total number of businesses (no.)
2017,799,CABEE_5,Total number of businesses (no.)
2014,102,CABEE_7,Number of non employing business entries (no.)
2015,82,CABEE_7,Number of non employing business entries (no.)
2016,116,CABEE_7,Number of non employing business entries (no.)
2017,105,CABEE_7,Number of non employing business entries (no.)
2014,30,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,26,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,24,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,30,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,129,CABEE_10,Total number of business entries (no.)
2015,109,CABEE_10,Total number of business entries (no.)
2016,143,CABEE_10,Total number of business entries (no.)
2017,142,CABEE_10,Total number of business entries (no.)
2014,75,CABEE_12,Number of non employing business exits (no.)
2015,86,CABEE_12,Number of non employing business exits (no.)
2016,74,CABEE_12,Number of non employing business exits (no.)
2017,68,CABEE_12,Number of non employing business exits (no.)
2014,10,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,20,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,24,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,10,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,5,CABEE_14,Number of employing business exits: 5-19 employees (no.)
