Time,Value,MEASURE,Description
2013,362,ERP_M_2,Males - 0-4 years (no.)
2014,370,ERP_M_2,Males - 0-4 years (no.)
2015,372,ERP_M_2,Males - 0-4 years (no.)
2016,342,ERP_M_2,Males - 0-4 years (no.)
2011,318,ERP_M_3,Males - 5-9 years (no.)
2012,338,ERP_M_3,Males - 5-9 years (no.)
2013,354,ERP_M_3,Males - 5-9 years (no.)
2014,351,ERP_M_3,Males - 5-9 years (no.)
2015,347,ERP_M_3,Males - 5-9 years (no.)
2016,365,ERP_M_3,Males - 5-9 years (no.)
2011,383,ERP_M_4,Males - 10-14 years (no.)
2012,365,ERP_M_4,Males - 10-14 years (no.)
2013,345,ERP_M_4,Males - 10-14 years (no.)
2014,332,ERP_M_4,Males - 10-14 years (no.)
2015,324,ERP_M_4,Males - 10-14 years (no.)
2016,325,ERP_M_4,Males - 10-14 years (no.)
2011,402,ERP_M_5,Males - 15-19 years (no.)
2012,396,ERP_M_5,Males - 15-19 years (no.)
2013,398,ERP_M_5,Males - 15-19 years (no.)
2014,415,ERP_M_5,Males - 15-19 years (no.)
2015,414,ERP_M_5,Males - 15-19 years (no.)
2016,401,ERP_M_5,Males - 15-19 years (no.)
2011,343,ERP_M_6,Males - 20-24 years (no.)
2012,351,ERP_M_6,Males - 20-24 years (no.)
2013,363,ERP_M_6,Males - 20-24 years (no.)
2014,363,ERP_M_6,Males - 20-24 years (no.)
2015,366,ERP_M_6,Males - 20-24 years (no.)
2016,360,ERP_M_6,Males - 20-24 years (no.)
2011,274,ERP_M_7,Males - 25-29 years (no.)
2012,279,ERP_M_7,Males - 25-29 years (no.)
2013,290,ERP_M_7,Males - 25-29 years (no.)
2014,305,ERP_M_7,Males - 25-29 years (no.)
2015,326,ERP_M_7,Males - 25-29 years (no.)
2016,356,ERP_M_7,Males - 25-29 years (no.)
2011,326,ERP_M_8,Males - 30-34 years (no.)
2012,338,ERP_M_8,Males - 30-34 years (no.)
2013,321,ERP_M_8,Males - 30-34 years (no.)
2014,319,ERP_M_8,Males - 30-34 years (no.)
2015,319,ERP_M_8,Males - 30-34 years (no.)
2016,341,ERP_M_8,Males - 30-34 years (no.)
2011,359,ERP_M_9,Males - 35-39 years (no.)
2012,330,ERP_M_9,Males - 35-39 years (no.)
2013,333,ERP_M_9,Males - 35-39 years (no.)
2014,318,ERP_M_9,Males - 35-39 years (no.)
2015,330,ERP_M_9,Males - 35-39 years (no.)
2016,342,ERP_M_9,Males - 35-39 years (no.)
2011,359,ERP_M_10,Males - 40-44 years (no.)
2012,368,ERP_M_10,Males - 40-44 years (no.)
2013,377,ERP_M_10,Males - 40-44 years (no.)
2014,370,ERP_M_10,Males - 40-44 years (no.)
2015,356,ERP_M_10,Males - 40-44 years (no.)
2016,338,ERP_M_10,Males - 40-44 years (no.)
2011,391,ERP_M_11,Males - 45-49 years (no.)
2012,374,ERP_M_11,Males - 45-49 years (no.)
2013,362,ERP_M_11,Males - 45-49 years (no.)
2014,347,ERP_M_11,Males - 45-49 years (no.)
2015,339,ERP_M_11,Males - 45-49 years (no.)
2016,335,ERP_M_11,Males - 45-49 years (no.)
2011,342,ERP_M_12,Males - 50-54 years (no.)
2012,346,ERP_M_12,Males - 50-54 years (no.)
2013,339,ERP_M_12,Males - 50-54 years (no.)
2014,367,ERP_M_12,Males - 50-54 years (no.)
2015,375,ERP_M_12,Males - 50-54 years (no.)
2016,373,ERP_M_12,Males - 50-54 years (no.)
2011,277,ERP_M_13,Males - 55-59 years (no.)
2012,293,ERP_M_13,Males - 55-59 years (no.)
2013,309,ERP_M_13,Males - 55-59 years (no.)
2014,292,ERP_M_13,Males - 55-59 years (no.)
2015,309,ERP_M_13,Males - 55-59 years (no.)
2016,323,ERP_M_13,Males - 55-59 years (no.)
2011,258,ERP_M_14,Males - 60-64 years (no.)
2012,264,ERP_M_14,Males - 60-64 years (no.)
2013,262,ERP_M_14,Males - 60-64 years (no.)
2014,263,ERP_M_14,Males - 60-64 years (no.)
2015,258,ERP_M_14,Males - 60-64 years (no.)
2016,265,ERP_M_14,Males - 60-64 years (no.)
2011,171,ERP_M_15,Males - 65-69 years (no.)
2012,192,ERP_M_15,Males - 65-69 years (no.)
2013,205,ERP_M_15,Males - 65-69 years (no.)
2014,223,ERP_M_15,Males - 65-69 years (no.)
2015,227,ERP_M_15,Males - 65-69 years (no.)
2016,239,ERP_M_15,Males - 65-69 years (no.)
2011,111,ERP_M_16,Males - 70-74 years (no.)
2012,114,ERP_M_16,Males - 70-74 years (no.)
2013,128,ERP_M_16,Males - 70-74 years (no.)
2014,142,ERP_M_16,Males - 70-74 years (no.)
2015,156,ERP_M_16,Males - 70-74 years (no.)
2016,154,ERP_M_16,Males - 70-74 years (no.)
2011,68,ERP_M_17,Males - 75-79 years (no.)
2012,72,ERP_M_17,Males - 75-79 years (no.)
2013,76,ERP_M_17,Males - 75-79 years (no.)
2014,78,ERP_M_17,Males - 75-79 years (no.)
2015,87,ERP_M_17,Males - 75-79 years (no.)
2016,109,ERP_M_17,Males - 75-79 years (no.)
2011,40,ERP_M_18,Males - 80-84 years (no.)
2012,44,ERP_M_18,Males - 80-84 years (no.)
2013,49,ERP_M_18,Males - 80-84 years (no.)
2014,50,ERP_M_18,Males - 80-84 years (no.)
2015,50,ERP_M_18,Males - 80-84 years (no.)
2016,44,ERP_M_18,Males - 80-84 years (no.)
2011,22,ERP_M_19,Males - 85 and over (no.)
2012,23,ERP_M_19,Males - 85 and over (no.)
2013,23,ERP_M_19,Males - 85 and over (no.)
2014,26,ERP_M_19,Males - 85 and over (no.)
2015,30,ERP_M_19,Males - 85 and over (no.)
2016,37,ERP_M_19,Males - 85 and over (no.)
2011,4821,ERP_M_20,Males - Total (no.)
2012,4860,ERP_M_20,Males - Total (no.)
2013,4896,ERP_M_20,Males - Total (no.)
2014,4931,ERP_M_20,Males - Total (no.)
2015,4985,ERP_M_20,Males - Total (no.)
2016,5049,ERP_M_20,Males - Total (no.)
2011,296,ERP_F_2,Females - 0-4 years (no.)
2012,320,ERP_F_2,Females - 0-4 years (no.)
2013,336,ERP_F_2,Females - 0-4 years (no.)
2014,341,ERP_F_2,Females - 0-4 years (no.)
2015,347,ERP_F_2,Females - 0-4 years (no.)
2016,354,ERP_F_2,Females - 0-4 years (no.)
2011,352,ERP_F_3,Females - 5-9 years (no.)
2012,323,ERP_F_3,Females - 5-9 years (no.)
2013,315,ERP_F_3,Females - 5-9 years (no.)
2014,312,ERP_F_3,Females - 5-9 years (no.)
2015,315,ERP_F_3,Females - 5-9 years (no.)
2016,318,ERP_F_3,Females - 5-9 years (no.)
2011,408,ERP_F_4,Females - 10-14 years (no.)
2012,405,ERP_F_4,Females - 10-14 years (no.)
2013,386,ERP_F_4,Females - 10-14 years (no.)
2014,369,ERP_F_4,Females - 10-14 years (no.)
2015,351,ERP_F_4,Females - 10-14 years (no.)
2016,348,ERP_F_4,Females - 10-14 years (no.)
2011,336,ERP_F_5,Females - 15-19 years (no.)
2012,359,ERP_F_5,Females - 15-19 years (no.)
2013,363,ERP_F_5,Females - 15-19 years (no.)
2014,376,ERP_F_5,Females - 15-19 years (no.)
2015,380,ERP_F_5,Females - 15-19 years (no.)
2016,383,ERP_F_5,Females - 15-19 years (no.)
2011,329,ERP_F_6,Females - 20-24 years (no.)
2012,301,ERP_F_6,Females - 20-24 years (no.)
2013,302,ERP_F_6,Females - 20-24 years (no.)
2014,300,ERP_F_6,Females - 20-24 years (no.)
2015,298,ERP_F_6,Females - 20-24 years (no.)
2016,297,ERP_F_6,Females - 20-24 years (no.)
2011,308,ERP_F_7,Females - 25-29 years (no.)
2012,324,ERP_F_7,Females - 25-29 years (no.)
2013,322,ERP_F_7,Females - 25-29 years (no.)
2014,325,ERP_F_7,Females - 25-29 years (no.)
2015,334,ERP_F_7,Females - 25-29 years (no.)
2016,328,ERP_F_7,Females - 25-29 years (no.)
2011,291,ERP_F_8,Females - 30-34 years (no.)
2012,302,ERP_F_8,Females - 30-34 years (no.)
2013,308,ERP_F_8,Females - 30-34 years (no.)
2014,324,ERP_F_8,Females - 30-34 years (no.)
2015,331,ERP_F_8,Females - 30-34 years (no.)
2016,347,ERP_F_8,Females - 30-34 years (no.)
2011,369,ERP_F_9,Females - 35-39 years (no.)
2012,342,ERP_F_9,Females - 35-39 years (no.)
2013,324,ERP_F_9,Females - 35-39 years (no.)
2014,299,ERP_F_9,Females - 35-39 years (no.)
2015,312,ERP_F_9,Females - 35-39 years (no.)
2016,321,ERP_F_9,Females - 35-39 years (no.)
2011,377,ERP_F_10,Females - 40-44 years (no.)
2012,373,ERP_F_10,Females - 40-44 years (no.)
2013,374,ERP_F_10,Females - 40-44 years (no.)
2014,367,ERP_F_10,Females - 40-44 years (no.)
2015,361,ERP_F_10,Females - 40-44 years (no.)
2016,351,ERP_F_10,Females - 40-44 years (no.)
2011,380,ERP_F_11,Females - 45-49 years (no.)
2012,399,ERP_F_11,Females - 45-49 years (no.)
2013,395,ERP_F_11,Females - 45-49 years (no.)
2014,396,ERP_F_11,Females - 45-49 years (no.)
2015,383,ERP_F_11,Females - 45-49 years (no.)
2016,380,ERP_F_11,Females - 45-49 years (no.)
2011,353,ERP_F_12,Females - 50-54 years (no.)
2012,340,ERP_F_12,Females - 50-54 years (no.)
2013,345,ERP_F_12,Females - 50-54 years (no.)
2014,363,ERP_F_12,Females - 50-54 years (no.)
2015,367,ERP_F_12,Females - 50-54 years (no.)
2016,372,ERP_F_12,Females - 50-54 years (no.)
2011,292,ERP_F_13,Females - 55-59 years (no.)
2012,299,ERP_F_13,Females - 55-59 years (no.)
2013,314,ERP_F_13,Females - 55-59 years (no.)
2014,315,ERP_F_13,Females - 55-59 years (no.)
2015,319,ERP_F_13,Females - 55-59 years (no.)
2016,321,ERP_F_13,Females - 55-59 years (no.)
2011,277,ERP_F_14,Females - 60-64 years (no.)
2012,274,ERP_F_14,Females - 60-64 years (no.)
2013,272,ERP_F_14,Females - 60-64 years (no.)
2014,265,ERP_F_14,Females - 60-64 years (no.)
2015,259,ERP_F_14,Females - 60-64 years (no.)
2016,260,ERP_F_14,Females - 60-64 years (no.)
2011,151,ERP_F_15,Females - 65-69 years (no.)
2012,187,ERP_F_15,Females - 65-69 years (no.)
2013,212,ERP_F_15,Females - 65-69 years (no.)
2014,230,ERP_F_15,Females - 65-69 years (no.)
2015,250,ERP_F_15,Females - 65-69 years (no.)
2016,246,ERP_F_15,Females - 65-69 years (no.)
2011,136,ERP_F_16,Females - 70-74 years (no.)
2012,136,ERP_F_16,Females - 70-74 years (no.)
2013,136,ERP_F_16,Females - 70-74 years (no.)
2014,140,ERP_F_16,Females - 70-74 years (no.)
2015,140,ERP_F_16,Females - 70-74 years (no.)
2016,162,ERP_F_16,Females - 70-74 years (no.)
2011,60,ERP_F_17,Females - 75-79 years (no.)
2012,64,ERP_F_17,Females - 75-79 years (no.)
2013,68,ERP_F_17,Females - 75-79 years (no.)
2014,82,ERP_F_17,Females - 75-79 years (no.)
2015,102,ERP_F_17,Females - 75-79 years (no.)
2016,115,ERP_F_17,Females - 75-79 years (no.)
2011,38,ERP_F_18,Females - 80-84 years (no.)
2012,40,ERP_F_18,Females - 80-84 years (no.)
2013,44,ERP_F_18,Females - 80-84 years (no.)
2014,45,ERP_F_18,Females - 80-84 years (no.)
2015,39,ERP_F_18,Females - 80-84 years (no.)
2016,43,ERP_F_18,Females - 80-84 years (no.)
2011,41,ERP_F_19,Females - 85 and over (no.)
2012,42,ERP_F_19,Females - 85 and over (no.)
2013,44,ERP_F_19,Females - 85 and over (no.)
2014,45,ERP_F_19,Females - 85 and over (no.)
2015,52,ERP_F_19,Females - 85 and over (no.)
2016,53,ERP_F_19,Females - 85 and over (no.)
2011,4794,ERP_F_20,Females - Total (no.)
2012,4830,ERP_F_20,Females - Total (no.)
2013,4860,ERP_F_20,Females - Total (no.)
2014,4894,ERP_F_20,Females - Total (no.)
2015,4940,ERP_F_20,Females - Total (no.)
2016,4999,ERP_F_20,Females - Total (no.)
2011,673,ERP_P_2,Persons - 0-4 years (no.)
2012,693,ERP_P_2,Persons - 0-4 years (no.)
2013,698,ERP_P_2,Persons - 0-4 years (no.)
2014,711,ERP_P_2,Persons - 0-4 years (no.)
2015,719,ERP_P_2,Persons - 0-4 years (no.)
2016,696,ERP_P_2,Persons - 0-4 years (no.)
2011,670,ERP_P_3,Persons - 5-9 years (no.)
2012,661,ERP_P_3,Persons - 5-9 years (no.)
2013,669,ERP_P_3,Persons - 5-9 years (no.)
2014,663,ERP_P_3,Persons - 5-9 years (no.)
2015,662,ERP_P_3,Persons - 5-9 years (no.)
2016,683,ERP_P_3,Persons - 5-9 years (no.)
2011,791,ERP_P_4,Persons - 10-14 years (no.)
2012,770,ERP_P_4,Persons - 10-14 years (no.)
2013,731,ERP_P_4,Persons - 10-14 years (no.)
2014,701,ERP_P_4,Persons - 10-14 years (no.)
2015,675,ERP_P_4,Persons - 10-14 years (no.)
2016,673,ERP_P_4,Persons - 10-14 years (no.)
2011,738,ERP_P_5,Persons - 15-19 years (no.)
2012,755,ERP_P_5,Persons - 15-19 years (no.)
2013,761,ERP_P_5,Persons - 15-19 years (no.)
2014,791,ERP_P_5,Persons - 15-19 years (no.)
2015,794,ERP_P_5,Persons - 15-19 years (no.)
2016,784,ERP_P_5,Persons - 15-19 years (no.)
2011,672,ERP_P_6,Persons - 20-24 years (no.)
2012,652,ERP_P_6,Persons - 20-24 years (no.)
2013,665,ERP_P_6,Persons - 20-24 years (no.)
2014,663,ERP_P_6,Persons - 20-24 years (no.)
2015,664,ERP_P_6,Persons - 20-24 years (no.)
2016,657,ERP_P_6,Persons - 20-24 years (no.)
2011,582,ERP_P_7,Persons - 25-29 years (no.)
2012,603,ERP_P_7,Persons - 25-29 years (no.)
2013,612,ERP_P_7,Persons - 25-29 years (no.)
2014,630,ERP_P_7,Persons - 25-29 years (no.)
2015,660,ERP_P_7,Persons - 25-29 years (no.)
2016,684,ERP_P_7,Persons - 25-29 years (no.)
2011,617,ERP_P_8,Persons - 30-34 years (no.)
2012,640,ERP_P_8,Persons - 30-34 years (no.)
2013,629,ERP_P_8,Persons - 30-34 years (no.)
2014,643,ERP_P_8,Persons - 30-34 years (no.)
2015,650,ERP_P_8,Persons - 30-34 years (no.)
2016,688,ERP_P_8,Persons - 30-34 years (no.)
2011,728,ERP_P_9,Persons - 35-39 years (no.)
2012,672,ERP_P_9,Persons - 35-39 years (no.)
2013,657,ERP_P_9,Persons - 35-39 years (no.)
2014,617,ERP_P_9,Persons - 35-39 years (no.)
2015,642,ERP_P_9,Persons - 35-39 years (no.)
2016,663,ERP_P_9,Persons - 35-39 years (no.)
2011,736,ERP_P_10,Persons - 40-44 years (no.)
2012,741,ERP_P_10,Persons - 40-44 years (no.)
2013,751,ERP_P_10,Persons - 40-44 years (no.)
2014,737,ERP_P_10,Persons - 40-44 years (no.)
2015,717,ERP_P_10,Persons - 40-44 years (no.)
2016,689,ERP_P_10,Persons - 40-44 years (no.)
2011,771,ERP_P_11,Persons - 45-49 years (no.)
2012,773,ERP_P_11,Persons - 45-49 years (no.)
2013,757,ERP_P_11,Persons - 45-49 years (no.)
2014,743,ERP_P_11,Persons - 45-49 years (no.)
2015,722,ERP_P_11,Persons - 45-49 years (no.)
2016,715,ERP_P_11,Persons - 45-49 years (no.)
2011,695,ERP_P_12,Persons - 50-54 years (no.)
2012,686,ERP_P_12,Persons - 50-54 years (no.)
2013,684,ERP_P_12,Persons - 50-54 years (no.)
2014,730,ERP_P_12,Persons - 50-54 years (no.)
2015,742,ERP_P_12,Persons - 50-54 years (no.)
2016,745,ERP_P_12,Persons - 50-54 years (no.)
2011,569,ERP_P_13,Persons - 55-59 years (no.)
2012,592,ERP_P_13,Persons - 55-59 years (no.)
2013,623,ERP_P_13,Persons - 55-59 years (no.)
2014,607,ERP_P_13,Persons - 55-59 years (no.)
2015,628,ERP_P_13,Persons - 55-59 years (no.)
2016,644,ERP_P_13,Persons - 55-59 years (no.)
2011,535,ERP_P_14,Persons - 60-64 years (no.)
2012,538,ERP_P_14,Persons - 60-64 years (no.)
2013,534,ERP_P_14,Persons - 60-64 years (no.)
2014,528,ERP_P_14,Persons - 60-64 years (no.)
2015,517,ERP_P_14,Persons - 60-64 years (no.)
2016,525,ERP_P_14,Persons - 60-64 years (no.)
2011,322,ERP_P_15,Persons - 65-69 years (no.)
2012,379,ERP_P_15,Persons - 65-69 years (no.)
2013,417,ERP_P_15,Persons - 65-69 years (no.)
2014,453,ERP_P_15,Persons - 65-69 years (no.)
2015,477,ERP_P_15,Persons - 65-69 years (no.)
2016,485,ERP_P_15,Persons - 65-69 years (no.)
2011,247,ERP_P_16,Persons - 70-74 years (no.)
2012,250,ERP_P_16,Persons - 70-74 years (no.)
2013,264,ERP_P_16,Persons - 70-74 years (no.)
2014,282,ERP_P_16,Persons - 70-74 years (no.)
2015,296,ERP_P_16,Persons - 70-74 years (no.)
2016,316,ERP_P_16,Persons - 70-74 years (no.)
2011,128,ERP_P_17,Persons - 75-79 years (no.)
2012,136,ERP_P_17,Persons - 75-79 years (no.)
2013,144,ERP_P_17,Persons - 75-79 years (no.)
2014,160,ERP_P_17,Persons - 75-79 years (no.)
2015,189,ERP_P_17,Persons - 75-79 years (no.)
2016,224,ERP_P_17,Persons - 75-79 years (no.)
2011,78,ERP_P_18,Persons - 80-84 years (no.)
2012,84,ERP_P_18,Persons - 80-84 years (no.)
2013,93,ERP_P_18,Persons - 80-84 years (no.)
2014,95,ERP_P_18,Persons - 80-84 years (no.)
2015,89,ERP_P_18,Persons - 80-84 years (no.)
2016,87,ERP_P_18,Persons - 80-84 years (no.)
2011,63,ERP_P_19,Persons - 85 and over (no.)
2012,65,ERP_P_19,Persons - 85 and over (no.)
2013,67,ERP_P_19,Persons - 85 and over (no.)
2014,71,ERP_P_19,Persons - 85 and over (no.)
2015,82,ERP_P_19,Persons - 85 and over (no.)
2016,90,ERP_P_19,Persons - 85 and over (no.)
2011,9615,ERP_P_20,Persons - Total (no.)
2012,9690,ERP_P_20,Persons - Total (no.)
2013,9756,ERP_P_20,Persons - Total (no.)
2014,9825,ERP_P_20,Persons - Total (no.)
2015,9925,ERP_P_20,Persons - Total (no.)
2016,10048,ERP_P_20,Persons - Total (no.)
2017,10139,ERP_P_20,Persons - Total (no.)
2011,69.1,ERP_18,Working Age Population (aged 15-64 years)
2012,68.6,ERP_18,Working Age Population (aged 15-64 years)
2013,68.4,ERP_18,Working Age Population (aged 15-64 years)
2014,68.1,ERP_18,Working Age Population (aged 15-64 years)
2015,67.9,ERP_18,Working Age Population (aged 15-64 years)
2016,67.6,ERP_18,Working Age Population (aged 15-64 years)
2016,35.5,ERP_19,Median Age - Males (years)
2016,36.8,ERP_22,Median Age - Females (years)
2016,36.2,ERP_23,Median Age - Persons (years)
2016,591.4,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.6,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.7,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,0.9,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.1,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,9.3,CENSUS_5,Born in North-West Europe (%)
2016,8.3,CENSUS_5,Born in North-West Europe (%)
2011,1.1,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,1,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,0.2,CENSUS_7,Born in North Africa and the Middle East (%)
2016,0.2,CENSUS_7,Born in North Africa and the Middle East (%)
2011,0.6,CENSUS_8,Born in South-East Asia (%)
2016,0.6,CENSUS_8,Born in South-East Asia (%)
2011,0.2,CENSUS_9,Born in North-East Asia (%)
2016,0.4,CENSUS_9,Born in North-East Asia (%)
2011,0.3,CENSUS_10,Born in Southern and Central Asia (%)
2016,0.3,CENSUS_10,Born in Southern and Central Asia (%)
2011,0.7,CENSUS_11,Born in Americas (%)
2016,0.7,CENSUS_11,Born in Americas (%)
2011,0.4,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,0.4,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,13.8,CENSUS_13,Total born overseas (%)
2016,13.1,CENSUS_13,Total born overseas (%)
2016,0.9,CENSUS_15,Buddhism (%)
2016,46.2,CENSUS_16,Christianity (%)
2016,0.1,CENSUS_17,Hinduism (%)
2016,0.4,CENSUS_20,Other Religions (%)
2016,43.9,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,8.3,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,5.7,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,5.1,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,8,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,7.7,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,82.5,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,83.2,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,4.3,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,3.2,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,91.6,CENSUS_29,Australian citizen (%)
2016,90.7,CENSUS_29,Australian citizen (%)
2011,5.2,CENSUS_30,Not an Australian citizen (%)
2016,4.3,CENSUS_30,Not an Australian citizen (%)
2011,3.2,CENSUS_31,Australian Citizenship - Not stated (%)
2016,5,CENSUS_31,Australian Citizenship - Not stated (%)
2011,4.6,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,4.1,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,484,CABEE_2,Number of non-employing businesses (no.)
2014,471,CABEE_2,Number of non-employing businesses (no.)
2015,460,CABEE_2,Number of non-employing businesses (no.)
2016,447,CABEE_2,Number of non-employing businesses (no.)
2017,455,CABEE_2,Number of non-employing businesses (no.)
2013,283,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,273,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,252,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,272,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,275,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,43,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,43,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,44,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,39,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,43,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,10,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,11,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,6,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,9,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,6,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,818,CABEE_5,Total number of businesses (no.)
2014,798,CABEE_5,Total number of businesses (no.)
2015,772,CABEE_5,Total number of businesses (no.)
2016,767,CABEE_5,Total number of businesses (no.)
2017,783,CABEE_5,Total number of businesses (no.)
2014,60,CABEE_7,Number of non employing business entries (no.)
2015,62,CABEE_7,Number of non employing business entries (no.)
2016,59,CABEE_7,Number of non employing business entries (no.)
2017,64,CABEE_7,Number of non employing business entries (no.)
2014,19,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,25,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,33,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,37,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,84,CABEE_10,Total number of business entries (no.)
2015,90,CABEE_10,Total number of business entries (no.)
2016,94,CABEE_10,Total number of business entries (no.)
2017,108,CABEE_10,Total number of business entries (no.)
2014,74,CABEE_12,Number of non employing business exits (no.)
2015,82,CABEE_12,Number of non employing business exits (no.)
2016,74,CABEE_12,Number of non employing business exits (no.)
2017,55,CABEE_12,Number of non employing business exits (no.)
2014,24,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,18,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,14,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,23,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2016,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
