Time,Value,MEASURE,Description
2016,318,ERP_F_3,Females - 5-9 years (no.)
2011,230,ERP_F_4,Females - 10-14 years (no.)
2012,237,ERP_F_4,Females - 10-14 years (no.)
2013,233,ERP_F_4,Females - 10-14 years (no.)
2014,242,ERP_F_4,Females - 10-14 years (no.)
2015,234,ERP_F_4,Females - 10-14 years (no.)
2016,246,ERP_F_4,Females - 10-14 years (no.)
2011,243,ERP_F_5,Females - 15-19 years (no.)
2012,253,ERP_F_5,Females - 15-19 years (no.)
2013,263,ERP_F_5,Females - 15-19 years (no.)
2014,261,ERP_F_5,Females - 15-19 years (no.)
2015,272,ERP_F_5,Females - 15-19 years (no.)
2016,287,ERP_F_5,Females - 15-19 years (no.)
2011,743,ERP_F_6,Females - 20-24 years (no.)
2012,744,ERP_F_6,Females - 20-24 years (no.)
2013,740,ERP_F_6,Females - 20-24 years (no.)
2014,745,ERP_F_6,Females - 20-24 years (no.)
2015,754,ERP_F_6,Females - 20-24 years (no.)
2016,776,ERP_F_6,Females - 20-24 years (no.)
2011,930,ERP_F_7,Females - 25-29 years (no.)
2012,931,ERP_F_7,Females - 25-29 years (no.)
2013,931,ERP_F_7,Females - 25-29 years (no.)
2014,960,ERP_F_7,Females - 25-29 years (no.)
2015,1011,ERP_F_7,Females - 25-29 years (no.)
2016,1056,ERP_F_7,Females - 25-29 years (no.)
2011,797,ERP_F_8,Females - 30-34 years (no.)
2012,805,ERP_F_8,Females - 30-34 years (no.)
2013,806,ERP_F_8,Females - 30-34 years (no.)
2014,814,ERP_F_8,Females - 30-34 years (no.)
2015,815,ERP_F_8,Females - 30-34 years (no.)
2016,827,ERP_F_8,Females - 30-34 years (no.)
2011,597,ERP_F_9,Females - 35-39 years (no.)
2012,595,ERP_F_9,Females - 35-39 years (no.)
2013,630,ERP_F_9,Females - 35-39 years (no.)
2014,644,ERP_F_9,Females - 35-39 years (no.)
2015,635,ERP_F_9,Females - 35-39 years (no.)
2016,634,ERP_F_9,Females - 35-39 years (no.)
2011,487,ERP_F_10,Females - 40-44 years (no.)
2012,508,ERP_F_10,Females - 40-44 years (no.)
2013,514,ERP_F_10,Females - 40-44 years (no.)
2014,504,ERP_F_10,Females - 40-44 years (no.)
2015,512,ERP_F_10,Females - 40-44 years (no.)
2016,514,ERP_F_10,Females - 40-44 years (no.)
2011,432,ERP_F_11,Females - 45-49 years (no.)
2012,426,ERP_F_11,Females - 45-49 years (no.)
2013,402,ERP_F_11,Females - 45-49 years (no.)
2014,418,ERP_F_11,Females - 45-49 years (no.)
2015,431,ERP_F_11,Females - 45-49 years (no.)
2016,429,ERP_F_11,Females - 45-49 years (no.)
2011,378,ERP_F_12,Females - 50-54 years (no.)
2012,385,ERP_F_12,Females - 50-54 years (no.)
2013,409,ERP_F_12,Females - 50-54 years (no.)
2014,418,ERP_F_12,Females - 50-54 years (no.)
2015,421,ERP_F_12,Females - 50-54 years (no.)
2016,418,ERP_F_12,Females - 50-54 years (no.)
2011,332,ERP_F_13,Females - 55-59 years (no.)
2012,335,ERP_F_13,Females - 55-59 years (no.)
2013,333,ERP_F_13,Females - 55-59 years (no.)
2014,340,ERP_F_13,Females - 55-59 years (no.)
2015,346,ERP_F_13,Females - 55-59 years (no.)
2016,358,ERP_F_13,Females - 55-59 years (no.)
2011,270,ERP_F_14,Females - 60-64 years (no.)
2012,279,ERP_F_14,Females - 60-64 years (no.)
2013,280,ERP_F_14,Females - 60-64 years (no.)
2014,300,ERP_F_14,Females - 60-64 years (no.)
2015,313,ERP_F_14,Females - 60-64 years (no.)
2016,312,ERP_F_14,Females - 60-64 years (no.)
2011,212,ERP_F_15,Females - 65-69 years (no.)
2012,224,ERP_F_15,Females - 65-69 years (no.)
2013,234,ERP_F_15,Females - 65-69 years (no.)
2014,230,ERP_F_15,Females - 65-69 years (no.)
2015,222,ERP_F_15,Females - 65-69 years (no.)
2016,241,ERP_F_15,Females - 65-69 years (no.)
2011,200,ERP_F_16,Females - 70-74 years (no.)
2012,196,ERP_F_16,Females - 70-74 years (no.)
2013,191,ERP_F_16,Females - 70-74 years (no.)
2014,193,ERP_F_16,Females - 70-74 years (no.)
2015,205,ERP_F_16,Females - 70-74 years (no.)
2016,205,ERP_F_16,Females - 70-74 years (no.)
2011,188,ERP_F_17,Females - 75-79 years (no.)
2012,193,ERP_F_17,Females - 75-79 years (no.)
2013,204,ERP_F_17,Females - 75-79 years (no.)
2014,199,ERP_F_17,Females - 75-79 years (no.)
2015,196,ERP_F_17,Females - 75-79 years (no.)
2016,191,ERP_F_17,Females - 75-79 years (no.)
2011,156,ERP_F_18,Females - 80-84 years (no.)
2012,144,ERP_F_18,Females - 80-84 years (no.)
2013,136,ERP_F_18,Females - 80-84 years (no.)
2014,136,ERP_F_18,Females - 80-84 years (no.)
2015,147,ERP_F_18,Females - 80-84 years (no.)
2016,155,ERP_F_18,Females - 80-84 years (no.)
2011,148,ERP_F_19,Females - 85 and over (no.)
2012,158,ERP_F_19,Females - 85 and over (no.)
2013,168,ERP_F_19,Females - 85 and over (no.)
2014,175,ERP_F_19,Females - 85 and over (no.)
2015,174,ERP_F_19,Females - 85 and over (no.)
2016,174,ERP_F_19,Females - 85 and over (no.)
2011,6998,ERP_F_20,Females - Total (no.)
2012,7086,ERP_F_20,Females - Total (no.)
2013,7168,ERP_F_20,Females - Total (no.)
2014,7289,ERP_F_20,Females - Total (no.)
2015,7414,ERP_F_20,Females - Total (no.)
2016,7545,ERP_F_20,Females - Total (no.)
2011,748,ERP_P_2,Persons - 0-4 years (no.)
2012,793,ERP_P_2,Persons - 0-4 years (no.)
2013,822,ERP_P_2,Persons - 0-4 years (no.)
2014,826,ERP_P_2,Persons - 0-4 years (no.)
2015,819,ERP_P_2,Persons - 0-4 years (no.)
2016,831,ERP_P_2,Persons - 0-4 years (no.)
2011,577,ERP_P_3,Persons - 5-9 years (no.)
2012,573,ERP_P_3,Persons - 5-9 years (no.)
2013,590,ERP_P_3,Persons - 5-9 years (no.)
2014,617,ERP_P_3,Persons - 5-9 years (no.)
2015,653,ERP_P_3,Persons - 5-9 years (no.)
2016,652,ERP_P_3,Persons - 5-9 years (no.)
2011,452,ERP_P_4,Persons - 10-14 years (no.)
2012,474,ERP_P_4,Persons - 10-14 years (no.)
2013,468,ERP_P_4,Persons - 10-14 years (no.)
2014,490,ERP_P_4,Persons - 10-14 years (no.)
2015,500,ERP_P_4,Persons - 10-14 years (no.)
2016,512,ERP_P_4,Persons - 10-14 years (no.)
2011,511,ERP_P_5,Persons - 15-19 years (no.)
2012,527,ERP_P_5,Persons - 15-19 years (no.)
2013,550,ERP_P_5,Persons - 15-19 years (no.)
2014,534,ERP_P_5,Persons - 15-19 years (no.)
2015,528,ERP_P_5,Persons - 15-19 years (no.)
2016,548,ERP_P_5,Persons - 15-19 years (no.)
2011,1472,ERP_P_6,Persons - 20-24 years (no.)
2012,1444,ERP_P_6,Persons - 20-24 years (no.)
2013,1411,ERP_P_6,Persons - 20-24 years (no.)
2014,1395,ERP_P_6,Persons - 20-24 years (no.)
2015,1381,ERP_P_6,Persons - 20-24 years (no.)
2016,1375,ERP_P_6,Persons - 20-24 years (no.)
2011,1935,ERP_P_7,Persons - 25-29 years (no.)
2012,1881,ERP_P_7,Persons - 25-29 years (no.)
2013,1850,ERP_P_7,Persons - 25-29 years (no.)
2014,1883,ERP_P_7,Persons - 25-29 years (no.)
2015,1967,ERP_P_7,Persons - 25-29 years (no.)
2016,2058,ERP_P_7,Persons - 25-29 years (no.)
2011,1619,ERP_P_8,Persons - 30-34 years (no.)
2012,1638,ERP_P_8,Persons - 30-34 years (no.)
2013,1645,ERP_P_8,Persons - 30-34 years (no.)
2014,1657,ERP_P_8,Persons - 30-34 years (no.)
2015,1657,ERP_P_8,Persons - 30-34 years (no.)
2016,1666,ERP_P_8,Persons - 30-34 years (no.)
2011,1161,ERP_P_9,Persons - 35-39 years (no.)
2012,1183,ERP_P_9,Persons - 35-39 years (no.)
2013,1242,ERP_P_9,Persons - 35-39 years (no.)
2014,1256,ERP_P_9,Persons - 35-39 years (no.)
2015,1256,ERP_P_9,Persons - 35-39 years (no.)
2016,1287,ERP_P_9,Persons - 35-39 years (no.)
2011,986,ERP_P_10,Persons - 40-44 years (no.)
2012,1022,ERP_P_10,Persons - 40-44 years (no.)
2013,1019,ERP_P_10,Persons - 40-44 years (no.)
2014,1029,ERP_P_10,Persons - 40-44 years (no.)
2015,1035,ERP_P_10,Persons - 40-44 years (no.)
2016,1015,ERP_P_10,Persons - 40-44 years (no.)
2011,814,ERP_P_11,Persons - 45-49 years (no.)
2012,802,ERP_P_11,Persons - 45-49 years (no.)
2013,810,ERP_P_11,Persons - 45-49 years (no.)
2014,830,ERP_P_11,Persons - 45-49 years (no.)
2015,864,ERP_P_11,Persons - 45-49 years (no.)
2016,882,ERP_P_11,Persons - 45-49 years (no.)
2011,732,ERP_P_12,Persons - 50-54 years (no.)
2012,740,ERP_P_12,Persons - 50-54 years (no.)
2013,765,ERP_P_12,Persons - 50-54 years (no.)
2014,773,ERP_P_12,Persons - 50-54 years (no.)
2015,769,ERP_P_12,Persons - 50-54 years (no.)
2016,775,ERP_P_12,Persons - 50-54 years (no.)
2011,662,ERP_P_13,Persons - 55-59 years (no.)
2012,675,ERP_P_13,Persons - 55-59 years (no.)
2013,654,ERP_P_13,Persons - 55-59 years (no.)
2014,679,ERP_P_13,Persons - 55-59 years (no.)
2015,693,ERP_P_13,Persons - 55-59 years (no.)
2016,684,ERP_P_13,Persons - 55-59 years (no.)
2011,528,ERP_P_14,Persons - 60-64 years (no.)
2012,551,ERP_P_14,Persons - 60-64 years (no.)
2013,564,ERP_P_14,Persons - 60-64 years (no.)
2014,590,ERP_P_14,Persons - 60-64 years (no.)
2015,599,ERP_P_14,Persons - 60-64 years (no.)
2016,606,ERP_P_14,Persons - 60-64 years (no.)
2011,416,ERP_P_15,Persons - 65-69 years (no.)
2012,433,ERP_P_15,Persons - 65-69 years (no.)
2013,455,ERP_P_15,Persons - 65-69 years (no.)
2014,449,ERP_P_15,Persons - 65-69 years (no.)
2015,453,ERP_P_15,Persons - 65-69 years (no.)
2016,468,ERP_P_15,Persons - 65-69 years (no.)
2011,379,ERP_P_16,Persons - 70-74 years (no.)
2012,375,ERP_P_16,Persons - 70-74 years (no.)
2013,373,ERP_P_16,Persons - 70-74 years (no.)
2014,372,ERP_P_16,Persons - 70-74 years (no.)
2015,370,ERP_P_16,Persons - 70-74 years (no.)
2016,374,ERP_P_16,Persons - 70-74 years (no.)
2011,339,ERP_P_17,Persons - 75-79 years (no.)
2012,347,ERP_P_17,Persons - 75-79 years (no.)
2013,349,ERP_P_17,Persons - 75-79 years (no.)
2014,346,ERP_P_17,Persons - 75-79 years (no.)
2015,352,ERP_P_17,Persons - 75-79 years (no.)
2016,349,ERP_P_17,Persons - 75-79 years (no.)
2011,289,ERP_P_18,Persons - 80-84 years (no.)
2012,257,ERP_P_18,Persons - 80-84 years (no.)
2013,252,ERP_P_18,Persons - 80-84 years (no.)
2014,253,ERP_P_18,Persons - 80-84 years (no.)
2015,253,ERP_P_18,Persons - 80-84 years (no.)
2016,254,ERP_P_18,Persons - 80-84 years (no.)
2011,244,ERP_P_19,Persons - 85 and over (no.)
2012,272,ERP_P_19,Persons - 85 and over (no.)
2013,282,ERP_P_19,Persons - 85 and over (no.)
2014,286,ERP_P_19,Persons - 85 and over (no.)
2015,294,ERP_P_19,Persons - 85 and over (no.)
2016,293,ERP_P_19,Persons - 85 and over (no.)
2011,13864,ERP_P_20,Persons - Total (no.)
2012,13987,ERP_P_20,Persons - Total (no.)
2013,14101,ERP_P_20,Persons - Total (no.)
2014,14265,ERP_P_20,Persons - Total (no.)
2015,14443,ERP_P_20,Persons - Total (no.)
2016,14629,ERP_P_20,Persons - Total (no.)
2017,14856,ERP_P_20,Persons - Total (no.)
2011,75.2,ERP_18,Working Age Population (aged 15-64 years)
2012,74.8,ERP_18,Working Age Population (aged 15-64 years)
2013,74.5,ERP_18,Working Age Population (aged 15-64 years)
2014,74.5,ERP_18,Working Age Population (aged 15-64 years)
2015,74.4,ERP_18,Working Age Population (aged 15-64 years)
2016,74.5,ERP_18,Working Age Population (aged 15-64 years)
2016,33.7,ERP_19,Median Age - Males (years)
2016,33.9,ERP_22,Median Age - Females (years)
2016,33.8,ERP_23,Median Age - Persons (years)
2016,4601,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.5,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.5,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,2,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,2.3,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,4,CENSUS_5,Born in North-West Europe (%)
2016,4.1,CENSUS_5,Born in North-West Europe (%)
2011,9.2,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,8.1,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,2.7,CENSUS_7,Born in North Africa and the Middle East (%)
2016,2.3,CENSUS_7,Born in North Africa and the Middle East (%)
2011,3.9,CENSUS_8,Born in South-East Asia (%)
2016,3.5,CENSUS_8,Born in South-East Asia (%)
2011,2.9,CENSUS_9,Born in North-East Asia (%)
2016,2.9,CENSUS_9,Born in North-East Asia (%)
2011,6.1,CENSUS_10,Born in Southern and Central Asia (%)
2016,4.9,CENSUS_10,Born in Southern and Central Asia (%)
2011,1.8,CENSUS_11,Born in Americas (%)
2016,2.1,CENSUS_11,Born in Americas (%)
2011,1.4,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,1.1,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,34,CENSUS_13,Total born overseas (%)
2016,31.5,CENSUS_13,Total born overseas (%)
2016,2.1,CENSUS_15,Buddhism (%)
2016,38.3,CENSUS_16,Christianity (%)
2016,2.6,CENSUS_17,Hinduism (%)
2016,4.7,CENSUS_18,Islam (%)
2016,0.2,CENSUS_19,Judaism (%)
2016,0.7,CENSUS_20,Other Religions (%)
2016,41.8,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,9.6,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,27.1,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,25.5,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,13.1,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,15.3,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,55.8,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,56.1,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,4.1,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,3.1,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,79.1,CENSUS_29,Australian citizen (%)
2016,78.3,CENSUS_29,Australian citizen (%)
2011,15,CENSUS_30,Not an Australian citizen (%)
2016,15,CENSUS_30,Not an Australian citizen (%)
2011,5.9,CENSUS_31,Australian Citizenship - Not stated (%)
2016,6.7,CENSUS_31,Australian Citizenship - Not stated (%)
2011,34.8,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,32.1,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,540,CABEE_2,Number of non-employing businesses (no.)
2014,567,CABEE_2,Number of non-employing businesses (no.)
2015,544,CABEE_2,Number of non-employing businesses (no.)
2016,529,CABEE_2,Number of non-employing businesses (no.)
2017,595,CABEE_2,Number of non-employing businesses (no.)
2013,177,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,186,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,187,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,181,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,176,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,36,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,35,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,38,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,36,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,47,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,3,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,10,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,4,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,9,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,7,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,759,CABEE_5,Total number of businesses (no.)
2014,800,CABEE_5,Total number of businesses (no.)
2015,771,CABEE_5,Total number of businesses (no.)
2016,756,CABEE_5,Total number of businesses (no.)
2017,827,CABEE_5,Total number of businesses (no.)
2014,104,CABEE_7,Number of non employing business entries (no.)
2015,86,CABEE_7,Number of non employing business entries (no.)
2016,97,CABEE_7,Number of non employing business entries (no.)
2017,149,CABEE_7,Number of non employing business entries (no.)
2014,23,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,30,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,27,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,27,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,3,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,138,CABEE_10,Total number of business entries (no.)
2015,110,CABEE_10,Total number of business entries (no.)
2016,118,CABEE_10,Total number of business entries (no.)
2017,182,CABEE_10,Total number of business entries (no.)
2014,70,CABEE_12,Number of non employing business exits (no.)
2015,95,CABEE_12,Number of non employing business exits (no.)
2016,105,CABEE_12,Number of non employing business exits (no.)
2017,77,CABEE_12,Number of non employing business exits (no.)
2014,13,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,21,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,18,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,12,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
