Time,Value,MEASURE,Description
2011,186,ERP_M_8,Males - 30-34 years (no.)
2012,179,ERP_M_8,Males - 30-34 years (no.)
2013,197,ERP_M_8,Males - 30-34 years (no.)
2014,198,ERP_M_8,Males - 30-34 years (no.)
2015,213,ERP_M_8,Males - 30-34 years (no.)
2016,214,ERP_M_8,Males - 30-34 years (no.)
2011,215,ERP_M_9,Males - 35-39 years (no.)
2012,221,ERP_M_9,Males - 35-39 years (no.)
2013,209,ERP_M_9,Males - 35-39 years (no.)
2014,208,ERP_M_9,Males - 35-39 years (no.)
2015,204,ERP_M_9,Males - 35-39 years (no.)
2016,214,ERP_M_9,Males - 35-39 years (no.)
2011,257,ERP_M_10,Males - 40-44 years (no.)
2012,250,ERP_M_10,Males - 40-44 years (no.)
2013,245,ERP_M_10,Males - 40-44 years (no.)
2014,238,ERP_M_10,Males - 40-44 years (no.)
2015,233,ERP_M_10,Males - 40-44 years (no.)
2016,247,ERP_M_10,Males - 40-44 years (no.)
2011,253,ERP_M_11,Males - 45-49 years (no.)
2012,254,ERP_M_11,Males - 45-49 years (no.)
2013,252,ERP_M_11,Males - 45-49 years (no.)
2014,246,ERP_M_11,Males - 45-49 years (no.)
2015,252,ERP_M_11,Males - 45-49 years (no.)
2016,235,ERP_M_11,Males - 45-49 years (no.)
2011,243,ERP_M_12,Males - 50-54 years (no.)
2012,226,ERP_M_12,Males - 50-54 years (no.)
2013,232,ERP_M_12,Males - 50-54 years (no.)
2014,240,ERP_M_12,Males - 50-54 years (no.)
2015,231,ERP_M_12,Males - 50-54 years (no.)
2016,219,ERP_M_12,Males - 50-54 years (no.)
2011,234,ERP_M_13,Males - 55-59 years (no.)
2012,245,ERP_M_13,Males - 55-59 years (no.)
2013,223,ERP_M_13,Males - 55-59 years (no.)
2014,215,ERP_M_13,Males - 55-59 years (no.)
2015,215,ERP_M_13,Males - 55-59 years (no.)
2016,224,ERP_M_13,Males - 55-59 years (no.)
2011,219,ERP_M_14,Males - 60-64 years (no.)
2012,218,ERP_M_14,Males - 60-64 years (no.)
2013,219,ERP_M_14,Males - 60-64 years (no.)
2014,218,ERP_M_14,Males - 60-64 years (no.)
2015,209,ERP_M_14,Males - 60-64 years (no.)
2016,193,ERP_M_14,Males - 60-64 years (no.)
2011,171,ERP_M_15,Males - 65-69 years (no.)
2012,184,ERP_M_15,Males - 65-69 years (no.)
2013,188,ERP_M_15,Males - 65-69 years (no.)
2014,198,ERP_M_15,Males - 65-69 years (no.)
2015,198,ERP_M_15,Males - 65-69 years (no.)
2016,199,ERP_M_15,Males - 65-69 years (no.)
2011,84,ERP_M_16,Males - 70-74 years (no.)
2012,93,ERP_M_16,Males - 70-74 years (no.)
2013,109,ERP_M_16,Males - 70-74 years (no.)
2014,114,ERP_M_16,Males - 70-74 years (no.)
2015,132,ERP_M_16,Males - 70-74 years (no.)
2016,137,ERP_M_16,Males - 70-74 years (no.)
2011,74,ERP_M_17,Males - 75-79 years (no.)
2012,75,ERP_M_17,Males - 75-79 years (no.)
2013,73,ERP_M_17,Males - 75-79 years (no.)
2014,72,ERP_M_17,Males - 75-79 years (no.)
2015,81,ERP_M_17,Males - 75-79 years (no.)
2016,92,ERP_M_17,Males - 75-79 years (no.)
2011,54,ERP_M_18,Males - 80-84 years (no.)
2012,56,ERP_M_18,Males - 80-84 years (no.)
2013,61,ERP_M_18,Males - 80-84 years (no.)
2014,62,ERP_M_18,Males - 80-84 years (no.)
2015,68,ERP_M_18,Males - 80-84 years (no.)
2016,61,ERP_M_18,Males - 80-84 years (no.)
2011,64,ERP_M_19,Males - 85 and over (no.)
2012,64,ERP_M_19,Males - 85 and over (no.)
2013,71,ERP_M_19,Males - 85 and over (no.)
2014,79,ERP_M_19,Males - 85 and over (no.)
2015,77,ERP_M_19,Males - 85 and over (no.)
2016,89,ERP_M_19,Males - 85 and over (no.)
2011,3421,ERP_M_20,Males - Total (no.)
2012,3434,ERP_M_20,Males - Total (no.)
2013,3447,ERP_M_20,Males - Total (no.)
2014,3456,ERP_M_20,Males - Total (no.)
2015,3472,ERP_M_20,Males - Total (no.)
2016,3492,ERP_M_20,Males - Total (no.)
2011,186,ERP_F_2,Females - 0-4 years (no.)
2012,194,ERP_F_2,Females - 0-4 years (no.)
2013,204,ERP_F_2,Females - 0-4 years (no.)
2014,214,ERP_F_2,Females - 0-4 years (no.)
2015,216,ERP_F_2,Females - 0-4 years (no.)
2016,208,ERP_F_2,Females - 0-4 years (no.)
2011,228,ERP_F_3,Females - 5-9 years (no.)
2012,224,ERP_F_3,Females - 5-9 years (no.)
2013,212,ERP_F_3,Females - 5-9 years (no.)
2014,209,ERP_F_3,Females - 5-9 years (no.)
2015,202,ERP_F_3,Females - 5-9 years (no.)
2016,219,ERP_F_3,Females - 5-9 years (no.)
2011,244,ERP_F_4,Females - 10-14 years (no.)
2012,225,ERP_F_4,Females - 10-14 years (no.)
2013,221,ERP_F_4,Females - 10-14 years (no.)
2014,214,ERP_F_4,Females - 10-14 years (no.)
2015,219,ERP_F_4,Females - 10-14 years (no.)
2016,222,ERP_F_4,Females - 10-14 years (no.)
2011,260,ERP_F_5,Females - 15-19 years (no.)
2012,267,ERP_F_5,Females - 15-19 years (no.)
2013,264,ERP_F_5,Females - 15-19 years (no.)
2014,236,ERP_F_5,Females - 15-19 years (no.)
2015,220,ERP_F_5,Females - 15-19 years (no.)
2016,200,ERP_F_5,Females - 15-19 years (no.)
2011,222,ERP_F_6,Females - 20-24 years (no.)
2012,221,ERP_F_6,Females - 20-24 years (no.)
2013,208,ERP_F_6,Females - 20-24 years (no.)
2014,224,ERP_F_6,Females - 20-24 years (no.)
2015,222,ERP_F_6,Females - 20-24 years (no.)
2016,220,ERP_F_6,Females - 20-24 years (no.)
2011,181,ERP_F_7,Females - 25-29 years (no.)
2012,193,ERP_F_7,Females - 25-29 years (no.)
2013,203,ERP_F_7,Females - 25-29 years (no.)
2014,215,ERP_F_7,Females - 25-29 years (no.)
2015,215,ERP_F_7,Females - 25-29 years (no.)
2016,209,ERP_F_7,Females - 25-29 years (no.)
2011,177,ERP_F_8,Females - 30-34 years (no.)
2012,184,ERP_F_8,Females - 30-34 years (no.)
2013,192,ERP_F_8,Females - 30-34 years (no.)
2014,200,ERP_F_8,Females - 30-34 years (no.)
2015,208,ERP_F_8,Females - 30-34 years (no.)
2016,227,ERP_F_8,Females - 30-34 years (no.)
2011,227,ERP_F_9,Females - 35-39 years (no.)
2012,215,ERP_F_9,Females - 35-39 years (no.)
2013,219,ERP_F_9,Females - 35-39 years (no.)
2014,207,ERP_F_9,Females - 35-39 years (no.)
2015,211,ERP_F_9,Females - 35-39 years (no.)
2016,214,ERP_F_9,Females - 35-39 years (no.)
2011,254,ERP_F_10,Females - 40-44 years (no.)
2012,245,ERP_F_10,Females - 40-44 years (no.)
2013,243,ERP_F_10,Females - 40-44 years (no.)
2014,240,ERP_F_10,Females - 40-44 years (no.)
2015,246,ERP_F_10,Females - 40-44 years (no.)
2016,240,ERP_F_10,Females - 40-44 years (no.)
2011,251,ERP_F_11,Females - 45-49 years (no.)
2012,258,ERP_F_11,Females - 45-49 years (no.)
2013,250,ERP_F_11,Females - 45-49 years (no.)
2014,247,ERP_F_11,Females - 45-49 years (no.)
2015,245,ERP_F_11,Females - 45-49 years (no.)
2016,260,ERP_F_11,Females - 45-49 years (no.)
2011,255,ERP_F_12,Females - 50-54 years (no.)
2012,250,ERP_F_12,Females - 50-54 years (no.)
2013,243,ERP_F_12,Females - 50-54 years (no.)
2014,240,ERP_F_12,Females - 50-54 years (no.)
2015,234,ERP_F_12,Females - 50-54 years (no.)
2016,222,ERP_F_12,Females - 50-54 years (no.)
2011,228,ERP_F_13,Females - 55-59 years (no.)
2012,218,ERP_F_13,Females - 55-59 years (no.)
2013,219,ERP_F_13,Females - 55-59 years (no.)
2014,214,ERP_F_13,Females - 55-59 years (no.)
2015,223,ERP_F_13,Females - 55-59 years (no.)
2016,223,ERP_F_13,Females - 55-59 years (no.)
2011,241,ERP_F_14,Females - 60-64 years (no.)
2012,239,ERP_F_14,Females - 60-64 years (no.)
2013,237,ERP_F_14,Females - 60-64 years (no.)
2014,250,ERP_F_14,Females - 60-64 years (no.)
2015,234,ERP_F_14,Females - 60-64 years (no.)
2016,221,ERP_F_14,Females - 60-64 years (no.)
2011,152,ERP_F_15,Females - 65-69 years (no.)
2012,179,ERP_F_15,Females - 65-69 years (no.)
2013,200,ERP_F_15,Females - 65-69 years (no.)
2014,191,ERP_F_15,Females - 65-69 years (no.)
2015,204,ERP_F_15,Females - 65-69 years (no.)
2016,211,ERP_F_15,Females - 65-69 years (no.)
2011,111,ERP_F_16,Females - 70-74 years (no.)
2012,114,ERP_F_16,Females - 70-74 years (no.)
2013,106,ERP_F_16,Females - 70-74 years (no.)
2014,112,ERP_F_16,Females - 70-74 years (no.)
2015,119,ERP_F_16,Females - 70-74 years (no.)
2016,134,ERP_F_16,Females - 70-74 years (no.)
2011,68,ERP_F_17,Females - 75-79 years (no.)
2012,76,ERP_F_17,Females - 75-79 years (no.)
2013,88,ERP_F_17,Females - 75-79 years (no.)
2014,101,ERP_F_17,Females - 75-79 years (no.)
2015,107,ERP_F_17,Females - 75-79 years (no.)
2016,109,ERP_F_17,Females - 75-79 years (no.)
2011,98,ERP_F_18,Females - 80-84 years (no.)
2012,92,ERP_F_18,Females - 80-84 years (no.)
2013,92,ERP_F_18,Females - 80-84 years (no.)
2014,87,ERP_F_18,Females - 80-84 years (no.)
2015,86,ERP_F_18,Females - 80-84 years (no.)
2016,85,ERP_F_18,Females - 80-84 years (no.)
2011,162,ERP_F_19,Females - 85 and over (no.)
2012,164,ERP_F_19,Females - 85 and over (no.)
2013,163,ERP_F_19,Females - 85 and over (no.)
2014,168,ERP_F_19,Females - 85 and over (no.)
2015,168,ERP_F_19,Females - 85 and over (no.)
2016,178,ERP_F_19,Females - 85 and over (no.)
2011,3545,ERP_F_20,Females - Total (no.)
2012,3558,ERP_F_20,Females - Total (no.)
2013,3564,ERP_F_20,Females - Total (no.)
2014,3569,ERP_F_20,Females - Total (no.)
2015,3579,ERP_F_20,Females - Total (no.)
2016,3602,ERP_F_20,Females - Total (no.)
2011,422,ERP_P_2,Persons - 0-4 years (no.)
2012,429,ERP_P_2,Persons - 0-4 years (no.)
2013,418,ERP_P_2,Persons - 0-4 years (no.)
2014,429,ERP_P_2,Persons - 0-4 years (no.)
2015,436,ERP_P_2,Persons - 0-4 years (no.)
2016,455,ERP_P_2,Persons - 0-4 years (no.)
2011,422,ERP_P_3,Persons - 5-9 years (no.)
2012,423,ERP_P_3,Persons - 5-9 years (no.)
2013,441,ERP_P_3,Persons - 5-9 years (no.)
2014,450,ERP_P_3,Persons - 5-9 years (no.)
2015,445,ERP_P_3,Persons - 5-9 years (no.)
2016,470,ERP_P_3,Persons - 5-9 years (no.)
2011,469,ERP_P_4,Persons - 10-14 years (no.)
2012,449,ERP_P_4,Persons - 10-14 years (no.)
2013,448,ERP_P_4,Persons - 10-14 years (no.)
2014,435,ERP_P_4,Persons - 10-14 years (no.)
2015,444,ERP_P_4,Persons - 10-14 years (no.)
2016,437,ERP_P_4,Persons - 10-14 years (no.)
2011,532,ERP_P_5,Persons - 15-19 years (no.)
2012,518,ERP_P_5,Persons - 15-19 years (no.)
2013,488,ERP_P_5,Persons - 15-19 years (no.)
2014,469,ERP_P_5,Persons - 15-19 years (no.)
2015,455,ERP_P_5,Persons - 15-19 years (no.)
2016,438,ERP_P_5,Persons - 15-19 years (no.)
2011,468,ERP_P_6,Persons - 20-24 years (no.)
2012,488,ERP_P_6,Persons - 20-24 years (no.)
2013,476,ERP_P_6,Persons - 20-24 years (no.)
2014,480,ERP_P_6,Persons - 20-24 years (no.)
2015,462,ERP_P_6,Persons - 20-24 years (no.)
2016,440,ERP_P_6,Persons - 20-24 years (no.)
2011,375,ERP_P_7,Persons - 25-29 years (no.)
2012,386,ERP_P_7,Persons - 25-29 years (no.)
2013,409,ERP_P_7,Persons - 25-29 years (no.)
2014,417,ERP_P_7,Persons - 25-29 years (no.)
2015,411,ERP_P_7,Persons - 25-29 years (no.)
2016,406,ERP_P_7,Persons - 25-29 years (no.)
2011,363,ERP_P_8,Persons - 30-34 years (no.)
2012,363,ERP_P_8,Persons - 30-34 years (no.)
2013,389,ERP_P_8,Persons - 30-34 years (no.)
2014,398,ERP_P_8,Persons - 30-34 years (no.)
2015,421,ERP_P_8,Persons - 30-34 years (no.)
2016,441,ERP_P_8,Persons - 30-34 years (no.)
2011,442,ERP_P_9,Persons - 35-39 years (no.)
2012,436,ERP_P_9,Persons - 35-39 years (no.)
2013,428,ERP_P_9,Persons - 35-39 years (no.)
2014,415,ERP_P_9,Persons - 35-39 years (no.)
2015,415,ERP_P_9,Persons - 35-39 years (no.)
2016,428,ERP_P_9,Persons - 35-39 years (no.)
2011,511,ERP_P_10,Persons - 40-44 years (no.)
2012,495,ERP_P_10,Persons - 40-44 years (no.)
2013,488,ERP_P_10,Persons - 40-44 years (no.)
2014,478,ERP_P_10,Persons - 40-44 years (no.)
2015,479,ERP_P_10,Persons - 40-44 years (no.)
2016,487,ERP_P_10,Persons - 40-44 years (no.)
2011,504,ERP_P_11,Persons - 45-49 years (no.)
2012,512,ERP_P_11,Persons - 45-49 years (no.)
2013,502,ERP_P_11,Persons - 45-49 years (no.)
2014,493,ERP_P_11,Persons - 45-49 years (no.)
2015,497,ERP_P_11,Persons - 45-49 years (no.)
2016,495,ERP_P_11,Persons - 45-49 years (no.)
2011,498,ERP_P_12,Persons - 50-54 years (no.)
2012,476,ERP_P_12,Persons - 50-54 years (no.)
2013,475,ERP_P_12,Persons - 50-54 years (no.)
2014,480,ERP_P_12,Persons - 50-54 years (no.)
2015,465,ERP_P_12,Persons - 50-54 years (no.)
2016,441,ERP_P_12,Persons - 50-54 years (no.)
2011,462,ERP_P_13,Persons - 55-59 years (no.)
2012,463,ERP_P_13,Persons - 55-59 years (no.)
2013,442,ERP_P_13,Persons - 55-59 years (no.)
2014,429,ERP_P_13,Persons - 55-59 years (no.)
2015,438,ERP_P_13,Persons - 55-59 years (no.)
2016,447,ERP_P_13,Persons - 55-59 years (no.)
2011,460,ERP_P_14,Persons - 60-64 years (no.)
2012,457,ERP_P_14,Persons - 60-64 years (no.)
2013,456,ERP_P_14,Persons - 60-64 years (no.)
2014,468,ERP_P_14,Persons - 60-64 years (no.)
2015,443,ERP_P_14,Persons - 60-64 years (no.)
2016,414,ERP_P_14,Persons - 60-64 years (no.)
2011,323,ERP_P_15,Persons - 65-69 years (no.)
2012,363,ERP_P_15,Persons - 65-69 years (no.)
2013,388,ERP_P_15,Persons - 65-69 years (no.)
2014,389,ERP_P_15,Persons - 65-69 years (no.)
2015,402,ERP_P_15,Persons - 65-69 years (no.)
2016,410,ERP_P_15,Persons - 65-69 years (no.)
2011,195,ERP_P_16,Persons - 70-74 years (no.)
2012,207,ERP_P_16,Persons - 70-74 years (no.)
2013,215,ERP_P_16,Persons - 70-74 years (no.)
2014,226,ERP_P_16,Persons - 70-74 years (no.)
2015,251,ERP_P_16,Persons - 70-74 years (no.)
2016,271,ERP_P_16,Persons - 70-74 years (no.)
2011,142,ERP_P_17,Persons - 75-79 years (no.)
2012,151,ERP_P_17,Persons - 75-79 years (no.)
2013,161,ERP_P_17,Persons - 75-79 years (no.)
2014,173,ERP_P_17,Persons - 75-79 years (no.)
2015,188,ERP_P_17,Persons - 75-79 years (no.)
2016,201,ERP_P_17,Persons - 75-79 years (no.)
2011,152,ERP_P_18,Persons - 80-84 years (no.)
2012,148,ERP_P_18,Persons - 80-84 years (no.)
2013,153,ERP_P_18,Persons - 80-84 years (no.)
2014,149,ERP_P_18,Persons - 80-84 years (no.)
2015,154,ERP_P_18,Persons - 80-84 years (no.)
2016,146,ERP_P_18,Persons - 80-84 years (no.)
2011,226,ERP_P_19,Persons - 85 and over (no.)
2012,228,ERP_P_19,Persons - 85 and over (no.)
2013,234,ERP_P_19,Persons - 85 and over (no.)
2014,247,ERP_P_19,Persons - 85 and over (no.)
2015,245,ERP_P_19,Persons - 85 and over (no.)
2016,267,ERP_P_19,Persons - 85 and over (no.)
2011,6966,ERP_P_20,Persons - Total (no.)
2012,6992,ERP_P_20,Persons - Total (no.)
2013,7011,ERP_P_20,Persons - Total (no.)
2014,7025,ERP_P_20,Persons - Total (no.)
2015,7051,ERP_P_20,Persons - Total (no.)
2016,7094,ERP_P_20,Persons - Total (no.)
2017,7146,ERP_P_20,Persons - Total (no.)
2011,66.3,ERP_18,Working Age Population (aged 15-64 years)
2012,65.7,ERP_18,Working Age Population (aged 15-64 years)
2013,64.9,ERP_18,Working Age Population (aged 15-64 years)
2014,64.4,ERP_18,Working Age Population (aged 15-64 years)
2015,63.6,ERP_18,Working Age Population (aged 15-64 years)
2016,62.5,ERP_18,Working Age Population (aged 15-64 years)
2016,39.1,ERP_19,Median Age - Males (years)
2016,41.8,ERP_22,Median Age - Females (years)
2016,40.4,ERP_23,Median Age - Persons (years)
2016,672.9,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.6,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.5,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,1,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.2,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,9.8,CENSUS_5,Born in North-West Europe (%)
2016,9.3,CENSUS_5,Born in North-West Europe (%)
2011,1,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,0.9,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,0.2,CENSUS_7,Born in North Africa and the Middle East (%)
2016,0.3,CENSUS_7,Born in North Africa and the Middle East (%)
2011,0.6,CENSUS_8,Born in South-East Asia (%)
2016,0.8,CENSUS_8,Born in South-East Asia (%)
2011,0.2,CENSUS_9,Born in North-East Asia (%)
2016,0.6,CENSUS_9,Born in North-East Asia (%)
2011,0.4,CENSUS_10,Born in Southern and Central Asia (%)
2016,0.7,CENSUS_10,Born in Southern and Central Asia (%)
2011,0.5,CENSUS_11,Born in Americas (%)
2016,0.7,CENSUS_11,Born in Americas (%)
2011,0.5,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,0.6,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,14.3,CENSUS_13,Total born overseas (%)
2016,15.1,CENSUS_13,Total born overseas (%)
2016,0.8,CENSUS_15,Buddhism (%)
2016,47.8,CENSUS_16,Christianity (%)
2016,0.2,CENSUS_17,Hinduism (%)
2016,0.2,CENSUS_18,Islam (%)
2016,0.2,CENSUS_19,Judaism (%)
2016,0.4,CENSUS_20,Other Religions (%)
2016,40.5,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,9.7,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,5.5,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,4.9,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,5.3,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,7.5,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,86,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,82.7,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,2.9,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,5.2,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,88.9,CENSUS_29,Australian citizen (%)
2016,88.7,CENSUS_29,Australian citizen (%)
2011,4.8,CENSUS_30,Not an Australian citizen (%)
2016,4.9,CENSUS_30,Not an Australian citizen (%)
2011,6.2,CENSUS_31,Australian Citizenship - Not stated (%)
2016,6.4,CENSUS_31,Australian Citizenship - Not stated (%)
2011,4.8,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,5.6,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,369,CABEE_2,Number of non-employing businesses (no.)
2014,328,CABEE_2,Number of non-employing businesses (no.)
2015,325,CABEE_2,Number of non-employing businesses (no.)
2016,324,CABEE_2,Number of non-employing businesses (no.)
2017,329,CABEE_2,Number of non-employing businesses (no.)
2013,187,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,182,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,186,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,183,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,167,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,37,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,38,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,34,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,30,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,38,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,6,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,5,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,4,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,5,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,5,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,602,CABEE_5,Total number of businesses (no.)
2014,557,CABEE_5,Total number of businesses (no.)
2015,545,CABEE_5,Total number of businesses (no.)
2016,538,CABEE_5,Total number of businesses (no.)
2017,543,CABEE_5,Total number of businesses (no.)
2014,33,CABEE_7,Number of non employing business entries (no.)
2015,44,CABEE_7,Number of non employing business entries (no.)
2016,36,CABEE_7,Number of non employing business entries (no.)
2017,44,CABEE_7,Number of non employing business entries (no.)
2014,13,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,18,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,19,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,18,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,46,CABEE_10,Total number of business entries (no.)
2015,58,CABEE_10,Total number of business entries (no.)
2016,54,CABEE_10,Total number of business entries (no.)
2017,64,CABEE_10,Total number of business entries (no.)
2014,64,CABEE_12,Number of non employing business exits (no.)
2015,49,CABEE_12,Number of non employing business exits (no.)
2016,40,CABEE_12,Number of non employing business exits (no.)
2017,42,CABEE_12,Number of non employing business exits (no.)
2014,21,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,15,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,17,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,13,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,4,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2016,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2014,82,CABEE_15,Total number of business exits (no.)
2015,69,CABEE_15,Total number of business exits (no.)
