Time,Value,MEASURE,Description
2011,676,ERP_M_5,Males - 15-19 years (no.)
2012,781,ERP_M_5,Males - 15-19 years (no.)
2013,904,ERP_M_5,Males - 15-19 years (no.)
2014,1030,ERP_M_5,Males - 15-19 years (no.)
2015,1155,ERP_M_5,Males - 15-19 years (no.)
2016,1257,ERP_M_5,Males - 15-19 years (no.)
2011,2557,ERP_M_6,Males - 20-24 years (no.)
2012,2659,ERP_M_6,Males - 20-24 years (no.)
2013,2753,ERP_M_6,Males - 20-24 years (no.)
2014,2864,ERP_M_6,Males - 20-24 years (no.)
2015,3010,ERP_M_6,Males - 20-24 years (no.)
2016,3164,ERP_M_6,Males - 20-24 years (no.)
2011,1661,ERP_M_7,Males - 25-29 years (no.)
2012,1690,ERP_M_7,Males - 25-29 years (no.)
2013,1717,ERP_M_7,Males - 25-29 years (no.)
2014,1735,ERP_M_7,Males - 25-29 years (no.)
2015,1777,ERP_M_7,Males - 25-29 years (no.)
2016,1825,ERP_M_7,Males - 25-29 years (no.)
2011,889,ERP_M_8,Males - 30-34 years (no.)
2012,985,ERP_M_8,Males - 30-34 years (no.)
2013,1071,ERP_M_8,Males - 30-34 years (no.)
2014,1142,ERP_M_8,Males - 30-34 years (no.)
2015,1216,ERP_M_8,Males - 30-34 years (no.)
2016,1302,ERP_M_8,Males - 30-34 years (no.)
2011,578,ERP_M_9,Males - 35-39 years (no.)
2012,587,ERP_M_9,Males - 35-39 years (no.)
2013,615,ERP_M_9,Males - 35-39 years (no.)
2014,650,ERP_M_9,Males - 35-39 years (no.)
2015,702,ERP_M_9,Males - 35-39 years (no.)
2016,736,ERP_M_9,Males - 35-39 years (no.)
2011,418,ERP_M_10,Males - 40-44 years (no.)
2012,449,ERP_M_10,Males - 40-44 years (no.)
2013,463,ERP_M_10,Males - 40-44 years (no.)
2014,471,ERP_M_10,Males - 40-44 years (no.)
2015,473,ERP_M_10,Males - 40-44 years (no.)
2016,477,ERP_M_10,Males - 40-44 years (no.)
2011,346,ERP_M_11,Males - 45-49 years (no.)
2012,346,ERP_M_11,Males - 45-49 years (no.)
2013,355,ERP_M_11,Males - 45-49 years (no.)
2014,364,ERP_M_11,Males - 45-49 years (no.)
2015,371,ERP_M_11,Males - 45-49 years (no.)
2016,397,ERP_M_11,Males - 45-49 years (no.)
2011,316,ERP_M_12,Males - 50-54 years (no.)
2012,325,ERP_M_12,Males - 50-54 years (no.)
2013,319,ERP_M_12,Males - 50-54 years (no.)
2014,316,ERP_M_12,Males - 50-54 years (no.)
2015,319,ERP_M_12,Males - 50-54 years (no.)
2016,322,ERP_M_12,Males - 50-54 years (no.)
2011,252,ERP_M_13,Males - 55-59 years (no.)
2012,271,ERP_M_13,Males - 55-59 years (no.)
2013,284,ERP_M_13,Males - 55-59 years (no.)
2014,289,ERP_M_13,Males - 55-59 years (no.)
2015,290,ERP_M_13,Males - 55-59 years (no.)
2016,277,ERP_M_13,Males - 55-59 years (no.)
2011,239,ERP_M_14,Males - 60-64 years (no.)
2012,231,ERP_M_14,Males - 60-64 years (no.)
2013,235,ERP_M_14,Males - 60-64 years (no.)
2014,244,ERP_M_14,Males - 60-64 years (no.)
2015,251,ERP_M_14,Males - 60-64 years (no.)
2016,264,ERP_M_14,Males - 60-64 years (no.)
2011,212,ERP_M_15,Males - 65-69 years (no.)
2012,221,ERP_M_15,Males - 65-69 years (no.)
2013,224,ERP_M_15,Males - 65-69 years (no.)
2014,221,ERP_M_15,Males - 65-69 years (no.)
2015,222,ERP_M_15,Males - 65-69 years (no.)
2016,237,ERP_M_15,Males - 65-69 years (no.)
2011,192,ERP_M_16,Males - 70-74 years (no.)
2012,176,ERP_M_16,Males - 70-74 years (no.)
2013,176,ERP_M_16,Males - 70-74 years (no.)
2014,178,ERP_M_16,Males - 70-74 years (no.)
2015,191,ERP_M_16,Males - 70-74 years (no.)
2016,181,ERP_M_16,Males - 70-74 years (no.)
2011,200,ERP_M_17,Males - 75-79 years (no.)
2012,213,ERP_M_17,Males - 75-79 years (no.)
2013,188,ERP_M_17,Males - 75-79 years (no.)
2014,174,ERP_M_17,Males - 75-79 years (no.)
2015,157,ERP_M_17,Males - 75-79 years (no.)
2016,151,ERP_M_17,Males - 75-79 years (no.)
2011,170,ERP_M_18,Males - 80-84 years (no.)
2012,159,ERP_M_18,Males - 80-84 years (no.)
2013,178,ERP_M_18,Males - 80-84 years (no.)
2014,169,ERP_M_18,Males - 80-84 years (no.)
2015,166,ERP_M_18,Males - 80-84 years (no.)
2016,170,ERP_M_18,Males - 80-84 years (no.)
2011,163,ERP_M_19,Males - 85 and over (no.)
2012,176,ERP_M_19,Males - 85 and over (no.)
2013,179,ERP_M_19,Males - 85 and over (no.)
2014,185,ERP_M_19,Males - 85 and over (no.)
2015,190,ERP_M_19,Males - 85 and over (no.)
2016,201,ERP_M_19,Males - 85 and over (no.)
2011,9794,ERP_M_20,Males - Total (no.)
2012,10259,ERP_M_20,Males - Total (no.)
2013,10702,ERP_M_20,Males - Total (no.)
2014,11102,ERP_M_20,Males - Total (no.)
2015,11586,ERP_M_20,Males - Total (no.)
2016,12113,ERP_M_20,Males - Total (no.)
2011,422,ERP_F_2,Females - 0-4 years (no.)
2012,455,ERP_F_2,Females - 0-4 years (no.)
2013,477,ERP_F_2,Females - 0-4 years (no.)
2014,490,ERP_F_2,Females - 0-4 years (no.)
2015,510,ERP_F_2,Females - 0-4 years (no.)
2016,528,ERP_F_2,Females - 0-4 years (no.)
2011,259,ERP_F_3,Females - 5-9 years (no.)
2012,268,ERP_F_3,Females - 5-9 years (no.)
2013,288,ERP_F_3,Females - 5-9 years (no.)
2014,302,ERP_F_3,Females - 5-9 years (no.)
2015,305,ERP_F_3,Females - 5-9 years (no.)
2016,316,ERP_F_3,Females - 5-9 years (no.)
2011,230,ERP_F_4,Females - 10-14 years (no.)
2012,235,ERP_F_4,Females - 10-14 years (no.)
2013,233,ERP_F_4,Females - 10-14 years (no.)
2014,229,ERP_F_4,Females - 10-14 years (no.)
2015,222,ERP_F_4,Females - 10-14 years (no.)
2016,222,ERP_F_4,Females - 10-14 years (no.)
2011,711,ERP_F_5,Females - 15-19 years (no.)
2012,836,ERP_F_5,Females - 15-19 years (no.)
2013,971,ERP_F_5,Females - 15-19 years (no.)
2014,1101,ERP_F_5,Females - 15-19 years (no.)
2015,1251,ERP_F_5,Females - 15-19 years (no.)
2016,1383,ERP_F_5,Females - 15-19 years (no.)
2011,2066,ERP_F_6,Females - 20-24 years (no.)
2012,2244,ERP_F_6,Females - 20-24 years (no.)
2013,2417,ERP_F_6,Females - 20-24 years (no.)
2014,2586,ERP_F_6,Females - 20-24 years (no.)
2015,2804,ERP_F_6,Females - 20-24 years (no.)
2016,3066,ERP_F_6,Females - 20-24 years (no.)
2011,1245,ERP_F_7,Females - 25-29 years (no.)
2012,1319,ERP_F_7,Females - 25-29 years (no.)
2013,1386,ERP_F_7,Females - 25-29 years (no.)
2014,1447,ERP_F_7,Females - 25-29 years (no.)
2015,1525,ERP_F_7,Females - 25-29 years (no.)
2016,1597,ERP_F_7,Females - 25-29 years (no.)
2011,736,ERP_F_8,Females - 30-34 years (no.)
2012,804,ERP_F_8,Females - 30-34 years (no.)
2013,868,ERP_F_8,Females - 30-34 years (no.)
2014,924,ERP_F_8,Females - 30-34 years (no.)
2015,983,ERP_F_8,Females - 30-34 years (no.)
2016,1047,ERP_F_8,Females - 30-34 years (no.)
2011,452,ERP_F_9,Females - 35-39 years (no.)
2012,469,ERP_F_9,Females - 35-39 years (no.)
2013,495,ERP_F_9,Females - 35-39 years (no.)
2014,507,ERP_F_9,Females - 35-39 years (no.)
2015,539,ERP_F_9,Females - 35-39 years (no.)
2016,589,ERP_F_9,Females - 35-39 years (no.)
2011,360,ERP_F_10,Females - 40-44 years (no.)
2012,388,ERP_F_10,Females - 40-44 years (no.)
2013,375,ERP_F_10,Females - 40-44 years (no.)
2014,390,ERP_F_10,Females - 40-44 years (no.)
2015,415,ERP_F_10,Females - 40-44 years (no.)
2016,405,ERP_F_10,Females - 40-44 years (no.)
2011,329,ERP_F_11,Females - 45-49 years (no.)
2012,341,ERP_F_11,Females - 45-49 years (no.)
2013,358,ERP_F_11,Females - 45-49 years (no.)
2014,354,ERP_F_11,Females - 45-49 years (no.)
2015,359,ERP_F_11,Females - 45-49 years (no.)
2016,365,ERP_F_11,Females - 45-49 years (no.)
2011,323,ERP_F_12,Females - 50-54 years (no.)
2012,323,ERP_F_12,Females - 50-54 years (no.)
2013,337,ERP_F_12,Females - 50-54 years (no.)
2014,345,ERP_F_12,Females - 50-54 years (no.)
2015,346,ERP_F_12,Females - 50-54 years (no.)
2016,358,ERP_F_12,Females - 50-54 years (no.)
2011,273,ERP_F_13,Females - 55-59 years (no.)
2012,291,ERP_F_13,Females - 55-59 years (no.)
2013,302,ERP_F_13,Females - 55-59 years (no.)
2014,314,ERP_F_13,Females - 55-59 years (no.)
2015,321,ERP_F_13,Females - 55-59 years (no.)
2016,334,ERP_F_13,Females - 55-59 years (no.)
2011,228,ERP_F_14,Females - 60-64 years (no.)
2012,233,ERP_F_14,Females - 60-64 years (no.)
2013,242,ERP_F_14,Females - 60-64 years (no.)
2014,255,ERP_F_14,Females - 60-64 years (no.)
2015,277,ERP_F_14,Females - 60-64 years (no.)
2016,298,ERP_F_14,Females - 60-64 years (no.)
2011,236,ERP_F_15,Females - 65-69 years (no.)
2012,237,ERP_F_15,Females - 65-69 years (no.)
2013,236,ERP_F_15,Females - 65-69 years (no.)
2014,230,ERP_F_15,Females - 65-69 years (no.)
2015,235,ERP_F_15,Females - 65-69 years (no.)
2016,237,ERP_F_15,Females - 65-69 years (no.)
2011,259,ERP_F_16,Females - 70-74 years (no.)
2012,259,ERP_F_16,Females - 70-74 years (no.)
2013,250,ERP_F_16,Females - 70-74 years (no.)
2014,238,ERP_F_16,Females - 70-74 years (no.)
2015,225,ERP_F_16,Females - 70-74 years (no.)
2016,221,ERP_F_16,Females - 70-74 years (no.)
2011,261,ERP_F_17,Females - 75-79 years (no.)
2012,246,ERP_F_17,Females - 75-79 years (no.)
2013,253,ERP_F_17,Females - 75-79 years (no.)
2014,255,ERP_F_17,Females - 75-79 years (no.)
2015,241,ERP_F_17,Females - 75-79 years (no.)
2016,248,ERP_F_17,Females - 75-79 years (no.)
2011,233,ERP_F_18,Females - 80-84 years (no.)
2012,234,ERP_F_18,Females - 80-84 years (no.)
2013,239,ERP_F_18,Females - 80-84 years (no.)
2014,225,ERP_F_18,Females - 80-84 years (no.)
2015,229,ERP_F_18,Females - 80-84 years (no.)
2016,208,ERP_F_18,Females - 80-84 years (no.)
2011,281,ERP_F_19,Females - 85 and over (no.)
2012,286,ERP_F_19,Females - 85 and over (no.)
2013,292,ERP_F_19,Females - 85 and over (no.)
2014,300,ERP_F_19,Females - 85 and over (no.)
2015,305,ERP_F_19,Females - 85 and over (no.)
2016,320,ERP_F_19,Females - 85 and over (no.)
2011,8904,ERP_F_20,Females - Total (no.)
2012,9468,ERP_F_20,Females - Total (no.)
2013,10019,ERP_F_20,Females - Total (no.)
2014,10492,ERP_F_20,Females - Total (no.)
2015,11092,ERP_F_20,Females - Total (no.)
2016,11742,ERP_F_20,Females - Total (no.)
2011,821,ERP_P_2,Persons - 0-4 years (no.)
2012,877,ERP_P_2,Persons - 0-4 years (no.)
2013,932,ERP_P_2,Persons - 0-4 years (no.)
2014,981,ERP_P_2,Persons - 0-4 years (no.)
2015,1029,ERP_P_2,Persons - 0-4 years (no.)
2016,1080,ERP_P_2,Persons - 0-4 years (no.)
2011,577,ERP_P_3,Persons - 5-9 years (no.)
2012,603,ERP_P_3,Persons - 5-9 years (no.)
2013,615,ERP_P_3,Persons - 5-9 years (no.)
2014,622,ERP_P_3,Persons - 5-9 years (no.)
2015,629,ERP_P_3,Persons - 5-9 years (no.)
2016,655,ERP_P_3,Persons - 5-9 years (no.)
2011,438,ERP_P_4,Persons - 10-14 years (no.)
2012,468,ERP_P_4,Persons - 10-14 years (no.)
2013,492,ERP_P_4,Persons - 10-14 years (no.)
2014,488,ERP_P_4,Persons - 10-14 years (no.)
2015,475,ERP_P_4,Persons - 10-14 years (no.)
2016,483,ERP_P_4,Persons - 10-14 years (no.)
2011,1387,ERP_P_5,Persons - 15-19 years (no.)
2012,1617,ERP_P_5,Persons - 15-19 years (no.)
2013,1875,ERP_P_5,Persons - 15-19 years (no.)
2014,2131,ERP_P_5,Persons - 15-19 years (no.)
2015,2406,ERP_P_5,Persons - 15-19 years (no.)
2016,2640,ERP_P_5,Persons - 15-19 years (no.)
2011,4623,ERP_P_6,Persons - 20-24 years (no.)
2012,4903,ERP_P_6,Persons - 20-24 years (no.)
2013,5170,ERP_P_6,Persons - 20-24 years (no.)
2014,5450,ERP_P_6,Persons - 20-24 years (no.)
2015,5814,ERP_P_6,Persons - 20-24 years (no.)
2016,6230,ERP_P_6,Persons - 20-24 years (no.)
2011,2906,ERP_P_7,Persons - 25-29 years (no.)
2012,3009,ERP_P_7,Persons - 25-29 years (no.)
2013,3103,ERP_P_7,Persons - 25-29 years (no.)
2014,3182,ERP_P_7,Persons - 25-29 years (no.)
2015,3302,ERP_P_7,Persons - 25-29 years (no.)
2016,3422,ERP_P_7,Persons - 25-29 years (no.)
2011,1625,ERP_P_8,Persons - 30-34 years (no.)
2012,1789,ERP_P_8,Persons - 30-34 years (no.)
2013,1939,ERP_P_8,Persons - 30-34 years (no.)
2014,2066,ERP_P_8,Persons - 30-34 years (no.)
2015,2199,ERP_P_8,Persons - 30-34 years (no.)
2016,2349,ERP_P_8,Persons - 30-34 years (no.)
2011,1030,ERP_P_9,Persons - 35-39 years (no.)
2012,1056,ERP_P_9,Persons - 35-39 years (no.)
2013,1110,ERP_P_9,Persons - 35-39 years (no.)
2014,1157,ERP_P_9,Persons - 35-39 years (no.)
2015,1241,ERP_P_9,Persons - 35-39 years (no.)
2016,1325,ERP_P_9,Persons - 35-39 years (no.)
2011,778,ERP_P_10,Persons - 40-44 years (no.)
2012,837,ERP_P_10,Persons - 40-44 years (no.)
2013,838,ERP_P_10,Persons - 40-44 years (no.)
2014,861,ERP_P_10,Persons - 40-44 years (no.)
2015,888,ERP_P_10,Persons - 40-44 years (no.)
2016,882,ERP_P_10,Persons - 40-44 years (no.)
2011,675,ERP_P_11,Persons - 45-49 years (no.)
2012,687,ERP_P_11,Persons - 45-49 years (no.)
2013,713,ERP_P_11,Persons - 45-49 years (no.)
2014,718,ERP_P_11,Persons - 45-49 years (no.)
2015,730,ERP_P_11,Persons - 45-49 years (no.)
2016,762,ERP_P_11,Persons - 45-49 years (no.)
2011,639,ERP_P_12,Persons - 50-54 years (no.)
2012,648,ERP_P_12,Persons - 50-54 years (no.)
2013,656,ERP_P_12,Persons - 50-54 years (no.)
2014,661,ERP_P_12,Persons - 50-54 years (no.)
2015,665,ERP_P_12,Persons - 50-54 years (no.)
2016,680,ERP_P_12,Persons - 50-54 years (no.)
2011,525,ERP_P_13,Persons - 55-59 years (no.)
2012,562,ERP_P_13,Persons - 55-59 years (no.)
2013,586,ERP_P_13,Persons - 55-59 years (no.)
2014,603,ERP_P_13,Persons - 55-59 years (no.)
2015,611,ERP_P_13,Persons - 55-59 years (no.)
2016,611,ERP_P_13,Persons - 55-59 years (no.)
2011,467,ERP_P_14,Persons - 60-64 years (no.)
2012,464,ERP_P_14,Persons - 60-64 years (no.)
2013,477,ERP_P_14,Persons - 60-64 years (no.)
2014,499,ERP_P_14,Persons - 60-64 years (no.)
2015,528,ERP_P_14,Persons - 60-64 years (no.)
2016,562,ERP_P_14,Persons - 60-64 years (no.)
2011,448,ERP_P_15,Persons - 65-69 years (no.)
2012,458,ERP_P_15,Persons - 65-69 years (no.)
2013,460,ERP_P_15,Persons - 65-69 years (no.)
2014,451,ERP_P_15,Persons - 65-69 years (no.)
2015,457,ERP_P_15,Persons - 65-69 years (no.)
2016,474,ERP_P_15,Persons - 65-69 years (no.)
2011,451,ERP_P_16,Persons - 70-74 years (no.)
2012,435,ERP_P_16,Persons - 70-74 years (no.)
2013,426,ERP_P_16,Persons - 70-74 years (no.)
2014,416,ERP_P_16,Persons - 70-74 years (no.)
2015,416,ERP_P_16,Persons - 70-74 years (no.)
2016,402,ERP_P_16,Persons - 70-74 years (no.)
2011,461,ERP_P_17,Persons - 75-79 years (no.)
2012,459,ERP_P_17,Persons - 75-79 years (no.)
2013,441,ERP_P_17,Persons - 75-79 years (no.)
2014,429,ERP_P_17,Persons - 75-79 years (no.)
2015,398,ERP_P_17,Persons - 75-79 years (no.)
2016,399,ERP_P_17,Persons - 75-79 years (no.)
2011,403,ERP_P_18,Persons - 80-84 years (no.)
2012,393,ERP_P_18,Persons - 80-84 years (no.)
2013,417,ERP_P_18,Persons - 80-84 years (no.)
2014,394,ERP_P_18,Persons - 80-84 years (no.)
2015,395,ERP_P_18,Persons - 80-84 years (no.)
2016,378,ERP_P_18,Persons - 80-84 years (no.)
2011,444,ERP_P_19,Persons - 85 and over (no.)
2012,462,ERP_P_19,Persons - 85 and over (no.)
2013,471,ERP_P_19,Persons - 85 and over (no.)
2014,485,ERP_P_19,Persons - 85 and over (no.)
2015,495,ERP_P_19,Persons - 85 and over (no.)
2016,521,ERP_P_19,Persons - 85 and over (no.)
2011,18698,ERP_P_20,Persons - Total (no.)
2012,19727,ERP_P_20,Persons - Total (no.)
2013,20721,ERP_P_20,Persons - Total (no.)
2014,21594,ERP_P_20,Persons - Total (no.)
2015,22678,ERP_P_20,Persons - Total (no.)
2016,23855,ERP_P_20,Persons - Total (no.)
2017,25505,ERP_P_20,Persons - Total (no.)
2011,78.4,ERP_18,Working Age Population (aged 15-64 years)
2012,78.9,ERP_18,Working Age Population (aged 15-64 years)
2013,79.5,ERP_18,Working Age Population (aged 15-64 years)
2014,80.2,ERP_18,Working Age Population (aged 15-64 years)
2015,81.1,ERP_18,Working Age Population (aged 15-64 years)
2016,81.6,ERP_18,Working Age Population (aged 15-64 years)
2016,26.1,ERP_19,Median Age - Males (years)
2016,26,ERP_22,Median Age - Females (years)
2016,26,ERP_23,Median Age - Persons (years)
2016,2534.7,ERP_21,Population density (ERP at 30 June) (persons/km2)
2011,0.2,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2016,0.2,CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Proportion of total population (%)
2011,1.7,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2016,1.2,CENSUS_4,Born in Oceania and Antarctica (excluding Australia) (%)
2011,2.5,CENSUS_5,Born in North-West Europe (%)
2016,1.9,CENSUS_5,Born in North-West Europe (%)
2011,6.8,CENSUS_6,Born in Southern and Eastern Europe (%)
2016,5.1,CENSUS_6,Born in Southern and Eastern Europe (%)
2011,2,CENSUS_7,Born in North Africa and the Middle East (%)
2016,2.1,CENSUS_7,Born in North Africa and the Middle East (%)
2011,13.9,CENSUS_8,Born in South-East Asia (%)
2016,12.6,CENSUS_8,Born in South-East Asia (%)
2011,19.9,CENSUS_9,Born in North-East Asia (%)
2016,28.5,CENSUS_9,Born in North-East Asia (%)
2011,14.3,CENSUS_10,Born in Southern and Central Asia (%)
2016,14.9,CENSUS_10,Born in Southern and Central Asia (%)
2011,0.9,CENSUS_11,Born in Americas (%)
2016,1,CENSUS_11,Born in Americas (%)
2011,1.9,CENSUS_12,Born in Sub-Saharan Africa (%)
2016,1.4,CENSUS_12,Born in Sub-Saharan Africa (%)
2011,63.9,CENSUS_13,Total born overseas (%)
2016,68.7,CENSUS_13,Total born overseas (%)
2016,7.3,CENSUS_15,Buddhism (%)
2016,28.8,CENSUS_16,Christianity (%)
2016,7,CENSUS_17,Hinduism (%)
2016,5.3,CENSUS_18,Islam (%)
2016,0.2,CENSUS_19,Judaism (%)
2016,2.5,CENSUS_20,Other Religions (%)
2016,39.7,CENSUS_21,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation (%)"
2016,9.3,CENSUS_22,Religious Affiliation - Inadequately described or not stated (%)
2011,51.6,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2016,53.8,CENSUS_24,Persons born overseas who arrived less than 5 years ago (%)
2011,15.3,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2016,16.8,CENSUS_25,Persons born overseas who arrived 5 to 10 years ago (%)
2011,28.9,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2016,25.3,CENSUS_26,Persons born overseas who arrived over 10 years ago (%)
2011,4.2,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2016,4,CENSUS_27,Year of Arrival in Australia - Not stated (%)
2011,48.9,CENSUS_29,Australian citizen (%)
2016,42.1,CENSUS_29,Australian citizen (%)
2011,44.1,CENSUS_30,Not an Australian citizen (%)
2016,51.6,CENSUS_30,Not an Australian citizen (%)
2011,7.1,CENSUS_31,Australian Citizenship - Not stated (%)
2016,6.3,CENSUS_31,Australian Citizenship - Not stated (%)
2011,62.1,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2016,68.1,CENSUS_33,Speaks a Language Other Than English at Home - Proportion of total population (%)
2013,1210,CABEE_2,Number of non-employing businesses (no.)
2014,1271,CABEE_2,Number of non-employing businesses (no.)
2015,1334,CABEE_2,Number of non-employing businesses (no.)
2016,1379,CABEE_2,Number of non-employing businesses (no.)
2017,1440,CABEE_2,Number of non-employing businesses (no.)
2013,506,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,568,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,578,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,604,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,637,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,317,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,307,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,324,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,313,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,314,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,104,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,113,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,110,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,123,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,107,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,2138,CABEE_5,Total number of businesses (no.)
2014,2254,CABEE_5,Total number of businesses (no.)
2015,2335,CABEE_5,Total number of businesses (no.)
2016,2422,CABEE_5,Total number of businesses (no.)
2017,2498,CABEE_5,Total number of businesses (no.)
2014,267,CABEE_7,Number of non employing business entries (no.)
2015,257,CABEE_7,Number of non employing business entries (no.)
2016,261,CABEE_7,Number of non employing business entries (no.)
2017,324,CABEE_7,Number of non employing business entries (no.)
2014,133,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,101,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,124,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,108,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,15,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,15,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2016,15,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,8,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,3,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2015,5,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2016,3,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2017,3,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2014,414,CABEE_10,Total number of business entries (no.)
2015,379,CABEE_10,Total number of business entries (no.)
2016,403,CABEE_10,Total number of business entries (no.)
2017,447,CABEE_10,Total number of business entries (no.)
2014,220,CABEE_12,Number of non employing business exits (no.)
